column_id,asset_id,table_name,table_type,column_name,datatype,precision,scale,repository_name,folder_name,source_file
COL_3db80999d77482c6,AST_90c2bb8d2d20ce96,W_EMPLOYEE_DS,SOURCE,STATUS_DATE,date,19,0,BIINFAPROD_FLEX,Custom_SIL,SIL_EmployeeDimension.XML
COL_32d9dad32e70907d,AST_90c2bb8d2d20ce96,W_EMPLOYEE_DS,SOURCE,COMPLETION_DATE,date,19,0,BIINFAPROD_FLEX,Custom_SIL,SIL_EmployeeDimension.XML
COL_b06f96153540c311,AST_90c2bb8d2d20ce96,W_EMPLOYEE_DS,SOURCE,TRAINING_TYPE,varchar2,150,0,BIINFAPROD_FLEX,Custom_SIL,SIL_EmployeeDimension.XML
COL_d969eb93b2279476,AST_90c2bb8d2d20ce96,W_EMPLOYEE_DS,SOURCE,ADDRESS_STYLE,varchar2,30,0,BIINFAPROD_FLEX,Custom_SIL,SIL_EmployeeDimension.XML
COL_88dccafac7c08692,AST_90c2bb8d2d20ce96,W_EMPLOYEE_DS,SOURCE,ADDRESS_LINE1,varchar2,240,0,BIINFAPROD_FLEX,Custom_SIL,SIL_EmployeeDimension.XML
COL_a0e7ec130fe7c5db,AST_90c2bb8d2d20ce96,W_EMPLOYEE_DS,SOURCE,ADDRESS_LINE2,varchar2,240,0,BIINFAPROD_FLEX,Custom_SIL,SIL_EmployeeDimension.XML
COL_ec4290d497ae1aac,AST_90c2bb8d2d20ce96,W_EMPLOYEE_DS,SOURCE,ADDRESS_LINE3,varchar2,240,0,BIINFAPROD_FLEX,Custom_SIL,SIL_EmployeeDimension.XML
COL_773cdac77c5e5d5d,AST_90c2bb8d2d20ce96,W_EMPLOYEE_DS,SOURCE,ADDRESS_TYPE,varchar2,30,0,BIINFAPROD_FLEX,Custom_SIL,SIL_EmployeeDimension.XML
COL_609e181af9f956a1,AST_90c2bb8d2d20ce96,W_EMPLOYEE_DS,SOURCE,PRIMARY_FLAG,varchar2,30,0,BIINFAPROD_FLEX,Custom_SIL,SIL_EmployeeDimension.XML
COL_0873cc3aec862702,AST_90c2bb8d2d20ce96,W_EMPLOYEE_DS,SOURCE,DATE_TO,date,19,0,BIINFAPROD_FLEX,Custom_SIL,SIL_EmployeeDimension.XML
COL_a59bdca798584bc8,AST_90c2bb8d2d20ce96,W_EMPLOYEE_DS,SOURCE,PHONE_TYPE,varchar2,30,0,BIINFAPROD_FLEX,Custom_SIL,SIL_EmployeeDimension.XML
COL_93d113d5253578e1,AST_90c2bb8d2d20ce96,W_EMPLOYEE_DS,SOURCE,PHONE_DATE_FROM,date,19,0,BIINFAPROD_FLEX,Custom_SIL,SIL_EmployeeDimension.XML
COL_24982a0a699b9ccc,AST_90c2bb8d2d20ce96,W_EMPLOYEE_DS,SOURCE,PHONE_DATE_TO,date,19,0,BIINFAPROD_FLEX,Custom_SIL,SIL_EmployeeDimension.XML
COL_41338397b2bf8e7d,AST_90c2bb8d2d20ce96,W_EMPLOYEE_DS,SOURCE,KNOWN_AS,varchar2,80,0,BIINFAPROD_FLEX,Custom_SIL,SIL_EmployeeDimension.XML
COL_c7bb92191b5f63dc,AST_90c2bb8d2d20ce96,W_EMPLOYEE_DS,SOURCE,MAILSTOP,varchar2,45,0,BIINFAPROD_FLEX,Custom_SIL,SIL_EmployeeDimension.XML
COL_369550cda83fd0f5,AST_90c2bb8d2d20ce96,W_EMPLOYEE_DS,SOURCE,ON_MILITARY_SERVICE,varchar2,30,0,BIINFAPROD_FLEX,Custom_SIL,SIL_EmployeeDimension.XML
COL_ad77615172c68daa,AST_90c2bb8d2d20ce96,W_EMPLOYEE_DS,SOURCE,SECOND_PASSPORT_EXISTS,varchar2,30,0,BIINFAPROD_FLEX,Custom_SIL,SIL_EmployeeDimension.XML
COL_db0ac96dc4bb6e4e,AST_90c2bb8d2d20ce96,W_EMPLOYEE_DS,SOURCE,DPDNT_ADOPTION_DATE,date,19,0,BIINFAPROD_FLEX,Custom_SIL,SIL_EmployeeDimension.XML
COL_76e39aa8ed7b0f9e,AST_90c2bb8d2d20ce96,W_EMPLOYEE_DS,SOURCE,TOWN_OF_BIRTH,varchar2,90,0,BIINFAPROD_FLEX,Custom_SIL,SIL_EmployeeDimension.XML
COL_886edf798d0d1e0b,AST_90c2bb8d2d20ce96,W_EMPLOYEE_DS,SOURCE,REGION_OF_BIRTH,varchar2,90,0,BIINFAPROD_FLEX,Custom_SIL,SIL_EmployeeDimension.XML
COL_084b3c1c67027718,AST_90c2bb8d2d20ce96,W_EMPLOYEE_DS,SOURCE,PER_INFORMATION2,varchar2,150,0,BIINFAPROD_FLEX,Custom_SIL,SIL_EmployeeDimension.XML
COL_597d5202b2cab783,AST_90c2bb8d2d20ce96,W_EMPLOYEE_DS,SOURCE,PER_INFORMATION7,varchar2,150,0,BIINFAPROD_FLEX,Custom_SIL,SIL_EmployeeDimension.XML
COL_4e123bd314d89b67,AST_90c2bb8d2d20ce96,W_EMPLOYEE_DS,SOURCE,PER_INFORMATION8,varchar2,150,0,BIINFAPROD_FLEX,Custom_SIL,SIL_EmployeeDimension.XML
COL_b3cf1db01bc86ba5,AST_90c2bb8d2d20ce96,W_EMPLOYEE_DS,SOURCE,PER_INFORMATION9,varchar2,150,0,BIINFAPROD_FLEX,Custom_SIL,SIL_EmployeeDimension.XML
COL_1a2320260f522525,AST_90c2bb8d2d20ce96,W_EMPLOYEE_DS,SOURCE,DATE_OF_DEATH,date,19,0,BIINFAPROD_FLEX,Custom_SIL,SIL_EmployeeDimension.XML
COL_69b8ed257d39ef17,AST_90c2bb8d2d20ce96,W_EMPLOYEE_DS,SOURCE,BENEFIT_GROUP_ID,number,15,0,BIINFAPROD_FLEX,Custom_SIL,SIL_EmployeeDimension.XML
COL_8050a0e0a5df7911,AST_90c2bb8d2d20ce96,W_EMPLOYEE_DS,SOURCE,DPDNT_VLNTRY_SVCE_FLAG,varchar2,30,0,BIINFAPROD_FLEX,Custom_SIL,SIL_EmployeeDimension.XML
COL_29408b5118efde7f,AST_90c2bb8d2d20ce96,W_EMPLOYEE_DS,SOURCE,AGE,"number(p,s)",5,1,BIINFAPROD_FLEX,Custom_SIL,SIL_EmployeeDimension.XML
COL_7600a6d6089c8e32,AST_90c2bb8d2d20ce96,W_EMPLOYEE_DS,SOURCE,PRIMARY_APPROVER,varchar2,150,0,BIINFAPROD_FLEX,Custom_SIL,SIL_EmployeeDimension.XML
COL_4a86b93c5873058b,AST_90c2bb8d2d20ce96,W_EMPLOYEE_DS,SOURCE,SECONDARY_APPROVER,varchar2,150,0,BIINFAPROD_FLEX,Custom_SIL,SIL_EmployeeDimension.XML
COL_8834b6c479805611,AST_90c2bb8d2d20ce96,W_EMPLOYEE_DS,SOURCE,USES_TOBACCO_FLAG,varchar2,30,0,BIINFAPROD_FLEX,Custom_SIL,SIL_EmployeeDimension.XML
COL_4431cf09768cca52,AST_90c2bb8d2d20ce96,W_EMPLOYEE_DS,SOURCE,COORD_BEN_MED_PLN_NO,varchar2,30,0,BIINFAPROD_FLEX,Custom_SIL,SIL_EmployeeDimension.XML
COL_0b2501146cc4e220,AST_90c2bb8d2d20ce96,W_EMPLOYEE_DS,SOURCE,RECEIPT_OF_DEATH_CERT_DATE,date,19,0,BIINFAPROD_FLEX,Custom_SIL,SIL_EmployeeDimension.XML
COL_0a69ce9d522f17bd,AST_90c2bb8d2d20ce96,W_EMPLOYEE_DS,SOURCE,COORD_BEN_NO_CVG_FLAG,varchar2,30,0,BIINFAPROD_FLEX,Custom_SIL,SIL_EmployeeDimension.XML
COL_e14a9a21b3c059b0,AST_90c2bb8d2d20ce96,W_EMPLOYEE_DS,SOURCE,WORK_SCHEDULE,varchar2,30,0,BIINFAPROD_FLEX,Custom_SIL,SIL_EmployeeDimension.XML
COL_615e2cb3c95ab1cc,AST_90c2bb8d2d20ce96,W_EMPLOYEE_DS,SOURCE,FTE_CAPACITY,"number(p,s)",5,2,BIINFAPROD_FLEX,Custom_SIL,SIL_EmployeeDimension.XML
COL_f60d1af9c549c471,AST_90c2bb8d2d20ce96,W_EMPLOYEE_DS,SOURCE,CORRESPONDENCE_LANGUAGE,varchar2,30,0,BIINFAPROD_FLEX,Custom_SIL,SIL_EmployeeDimension.XML
COL_271793c139278741,AST_90c2bb8d2d20ce96,W_EMPLOYEE_DS,SOURCE,DATE_EMPLOYEE_DATA_VERIFIED,date,19,0,BIINFAPROD_FLEX,Custom_SIL,SIL_EmployeeDimension.XML
COL_1a8ef6446ed0d5ae,AST_90c2bb8d2d20ce96,W_EMPLOYEE_DS,SOURCE,STUDENT_STATUS,varchar2,30,0,BIINFAPROD_FLEX,Custom_SIL,SIL_EmployeeDimension.XML
COL_287483f2eae9db59,AST_90c2bb8d2d20ce96,W_EMPLOYEE_DS,SOURCE,TRANSACTION_CODE,varchar2,80,0,BIINFAPROD_FLEX,Custom_SIL,SIL_EmployeeDimension.XML
COL_4308618a629b9441,AST_90c2bb8d2d20ce96,W_EMPLOYEE_DS,SOURCE,X_REGION_3,varchar2,120,0,BIINFAPROD_FLEX,Custom_SIL,SIL_EmployeeDimension.XML
COL_2a0c6729d4cfc8da,AST_90c2bb8d2d20ce96,W_EMPLOYEE_DS,SOURCE,X_ADD_INFORMATION13,varchar2,150,0,BIINFAPROD_FLEX,Custom_SIL,SIL_EmployeeDimension.XML
COL_40ef5afcd1f0ba36,AST_90c2bb8d2d20ce96,W_EMPLOYEE_DS,SOURCE,X_ADD_INFORMATION14,varchar2,150,0,BIINFAPROD_FLEX,Custom_SIL,SIL_EmployeeDimension.XML
COL_b2844c9688e3bf51,AST_90c2bb8d2d20ce96,W_EMPLOYEE_DS,SOURCE,X_ADD_INFORMATION15,varchar2,150,0,BIINFAPROD_FLEX,Custom_SIL,SIL_EmployeeDimension.XML
COL_f2b4653a92281359,AST_90c2bb8d2d20ce96,W_EMPLOYEE_DS,SOURCE,X_ADD_INFORMATION16,varchar2,150,0,BIINFAPROD_FLEX,Custom_SIL,SIL_EmployeeDimension.XML
COL_50ff9a174b523b77,AST_90c2bb8d2d20ce96,W_EMPLOYEE_DS,SOURCE,X_ADD_INFORMATION17,varchar2,150,0,BIINFAPROD_FLEX,Custom_SIL,SIL_EmployeeDimension.XML
COL_9d17bca233ce45fc,AST_90c2bb8d2d20ce96,W_EMPLOYEE_DS,SOURCE,X_ADD_INFORMATION18,varchar2,150,0,BIINFAPROD_FLEX,Custom_SIL,SIL_EmployeeDimension.XML
COL_308e15e1533c46a6,AST_90c2bb8d2d20ce96,W_EMPLOYEE_DS,SOURCE,X_ADD_INFORMATION19,varchar2,150,0,BIINFAPROD_FLEX,Custom_SIL,SIL_EmployeeDimension.XML
COL_1d1c368782dcb5e4,AST_90c2bb8d2d20ce96,W_EMPLOYEE_DS,SOURCE,X_ADD_INFORMATION20,varchar2,150,0,BIINFAPROD_FLEX,Custom_SIL,SIL_EmployeeDimension.XML
COL_72b96f70aa1a4b4f,AST_90c2bb8d2d20ce96,W_EMPLOYEE_DS,SOURCE,X_REGION_1,varchar2,120,0,BIINFAPROD_FLEX,Custom_SIL,SIL_EmployeeDimension.XML
COL_e09d399c151b75c7,AST_90c2bb8d2d20ce96,W_EMPLOYEE_DS,SOURCE,X_REGION_2,varchar2,120,0,BIINFAPROD_FLEX,Custom_SIL,SIL_EmployeeDimension.XML
COL_efb9af43ea8c1aee,AST_90c2bb8d2d20ce96,W_EMPLOYEE_DS,SOURCE,JEG_HOME_NUM,varchar2,60,0,BIINFAPROD_FLEX,Custom_SIL,SIL_EmployeeDimension.XML
COL_72592e8eaaa52522,AST_90c2bb8d2d20ce96,W_EMPLOYEE_DS,SOURCE,JEG_HOME_FAX_NUM,varchar2,60,0,BIINFAPROD_FLEX,Custom_SIL,SIL_EmployeeDimension.XML
COL_c10a0e8bb80a4460,AST_90c2bb8d2d20ce96,W_EMPLOYEE_DS,SOURCE,JEG_HOME_SECONDARY_NUM,varchar2,60,0,BIINFAPROD_FLEX,Custom_SIL,SIL_EmployeeDimension.XML
COL_434d63686420dada,AST_90c2bb8d2d20ce96,W_EMPLOYEE_DS,SOURCE,JEG_OTHER_NUM,varchar2,60,0,BIINFAPROD_FLEX,Custom_SIL,SIL_EmployeeDimension.XML
COL_4986892dc1b08ba1,AST_90c2bb8d2d20ce96,W_EMPLOYEE_DS,SOURCE,JEG_PERSONAL_MOBILE_NUM,varchar2,60,0,BIINFAPROD_FLEX,Custom_SIL,SIL_EmployeeDimension.XML
COL_496b019d50c4cf3b,AST_90c2bb8d2d20ce96,W_EMPLOYEE_DS,SOURCE,JEG_WORK_SECONDARY_NUM,varchar2,60,0,BIINFAPROD_FLEX,Custom_SIL,SIL_EmployeeDimension.XML
COL_a42afe9f690eaf25,AST_90c2bb8d2d20ce96,W_EMPLOYEE_DS,SOURCE,X_REG_TMP_OTHER,varchar2,80,0,BIINFAPROD_FLEX,Custom_SIL,SIL_EmployeeDimension.XML
COL_9b707a5814c81a99,AST_90c2bb8d2d20ce96,W_EMPLOYEE_DS,SOURCE,X_INITIALS,varchar2,150,0,BIINFAPROD_FLEX,Custom_SIL,SIL_EmployeeDimension.XML
COL_922900a193c21c00,AST_90c2bb8d2d20ce96,W_EMPLOYEE_DS,SOURCE,X_VETS100A,varchar2,80,0,BIINFAPROD_FLEX,Custom_SIL,SIL_EmployeeDimension.XML
COL_09cb0b16c66ae4f2,AST_90c2bb8d2d20ce96,W_EMPLOYEE_DS,SOURCE,ACTIVE_DIRECTORY_UPN,varchar2,150,0,BIINFAPROD_FLEX,Custom_SIL,SIL_EmployeeDimension.XML
COL_1c94d2c40cc76434,AST_90c2bb8d2d20ce96,W_EMPLOYEE_DS,SOURCE,EXTERNAL_SUP_EMP_NUM,varchar2,150,0,BIINFAPROD_FLEX,Custom_SIL,SIL_EmployeeDimension.XML
COL_0318e85a0e223526,AST_90c2bb8d2d20ce96,W_EMPLOYEE_DS,SOURCE,EXTERNAL_SUP_EMP_NAME,varchar2,150,0,BIINFAPROD_FLEX,Custom_SIL,SIL_EmployeeDimension.XML
COL_220256962fbb59be,AST_90c2bb8d2d20ce96,W_EMPLOYEE_DS,SOURCE,EXTERNAL_SUP_TERM_DT,varchar2,150,0,BIINFAPROD_FLEX,Custom_SIL,SIL_EmployeeDimension.XML
COL_918a009c2a2cd996,AST_90c2bb8d2d20ce96,W_EMPLOYEE_DS,SOURCE,EXTERNAL_SUP_EMAIL,varchar2,150,0,BIINFAPROD_FLEX,Custom_SIL,SIL_EmployeeDimension.XML
COL_a35134c156bb1787,AST_90c2bb8d2d20ce96,W_EMPLOYEE_DS,SOURCE,EXTERNAL_SUP_SOURCE_SYSTEM,varchar2,150,0,BIINFAPROD_FLEX,Custom_SIL,SIL_EmployeeDimension.XML
COL_9b9e4482cda790a8,AST_90c2bb8d2d20ce96,W_EMPLOYEE_DS,SOURCE,X_NEW_HIRE_DT,date,19,0,BIINFAPROD_FLEX,Custom_SIL,SIL_EmployeeDimension.XML
COL_d8467ce92122e6d5,AST_90c2bb8d2d20ce96,W_EMPLOYEE_DS,SOURCE,X_ECR_FLAG,varchar2,1,0,BIINFAPROD_FLEX,Custom_SIL,SIL_EmployeeDimension.XML
COL_c9804f84e587cf95,AST_90c2bb8d2d20ce96,W_EMPLOYEE_DS,SOURCE,X_IN_PAN_NUM,varchar2,150,0,BIINFAPROD_FLEX,Custom_SIL,SIL_EmployeeDimension.XML
COL_0b9a9609cc1d09e7,AST_90c2bb8d2d20ce96,W_EMPLOYEE_DS,SOURCE,X_SYSTEM_PERSON_TYPE,varchar2,30,0,BIINFAPROD_FLEX,Custom_SIL,SIL_EmployeeDimension.XML
COL_624fa90caa954704,AST_90c2bb8d2d20ce96,W_EMPLOYEE_DS,SOURCE,X_OFFICE_NUMBER,varchar2,45,0,BIINFAPROD_FLEX,Custom_SIL,SIL_EmployeeDimension.XML
COL_895a37a53bfe8a17,AST_90c2bb8d2d20ce96,W_EMPLOYEE_DS,SOURCE,X_GFS_PERSON_ID,number,15,0,BIINFAPROD_FLEX,Custom_SIL,SIL_EmployeeDimension.XML
COL_1f9f3c388752da89,AST_90c2bb8d2d20ce96,W_EMPLOYEE_DS,SOURCE,X_TECHNOLOGIST_SOLUTION_AREA,varchar2,150,0,BIINFAPROD_FLEX,Custom_SIL,SIL_EmployeeDimension.XML
COL_eab70a466b8bbae1,AST_90c2bb8d2d20ce96,W_EMPLOYEE_DS,SOURCE,X_TS_CURRENTLY_IN_PROGRAM,varchar2,150,0,BIINFAPROD_FLEX,Custom_SIL,SIL_EmployeeDimension.XML
COL_aa41f7c0fa01bad8,AST_90c2bb8d2d20ce96,W_EMPLOYEE_DS,SOURCE,X_TS_ENABLED_FLAG,varchar2,1,0,BIINFAPROD_FLEX,Custom_SIL,SIL_EmployeeDimension.XML
COL_7de82522cfbfce3a,AST_90c2bb8d2d20ce96,W_EMPLOYEE_DS,SOURCE,X_TS_START_DATE,date,19,0,BIINFAPROD_FLEX,Custom_SIL,SIL_EmployeeDimension.XML
COL_ac6e9af95f535a17,AST_90c2bb8d2d20ce96,W_EMPLOYEE_DS,SOURCE,X_TS_END_DATE,date,19,0,BIINFAPROD_FLEX,Custom_SIL,SIL_EmployeeDimension.XML
COL_31bdfaa9d9dd5849,AST_90c2bb8d2d20ce96,W_EMPLOYEE_DS,SOURCE,X_AADHAAR_NUM,varchar2,150,0,BIINFAPROD_FLEX,Custom_SIL,SIL_EmployeeDimension.XML
COL_82ce5da5f7151ac3,AST_90c2bb8d2d20ce96,W_EMPLOYEE_DS,SOURCE,X_DETAILED_LEAVING_REASON,varchar2,150,0,BIINFAPROD_FLEX,Custom_SIL,SIL_EmployeeDimension.XML
COL_1cf2e270e0b0ab2f,AST_90c2bb8d2d20ce96,W_EMPLOYEE_DS,SOURCE,X_TALEO_CAND_ID,varchar2,150,0,BIINFAPROD_FLEX,Custom_SIL,SIL_EmployeeDimension.XML
COL_61ededbbf20fc5d8,AST_6dce972fee9980e7,W_CODE_D,SOURCE,DATASOURCE_NUM_ID,"number(p,s)",10,0,BIINFAPROD_FLEX,Custom_SIL,SIL_EmployeeDimension.XML
COL_1efbd42d94635460,AST_6dce972fee9980e7,W_CODE_D,SOURCE,SOURCE_CODE,varchar2,255,0,BIINFAPROD_FLEX,Custom_SIL,SIL_EmployeeDimension.XML
COL_d656fd3c51fe6ccb,AST_6dce972fee9980e7,W_CODE_D,SOURCE,SOURCE_CODE_1,varchar2,255,0,BIINFAPROD_FLEX,Custom_SIL,SIL_EmployeeDimension.XML
COL_f3fdf45e32c5bf2f,AST_6dce972fee9980e7,W_CODE_D,SOURCE,SOURCE_CODE_2,varchar2,255,0,BIINFAPROD_FLEX,Custom_SIL,SIL_EmployeeDimension.XML
COL_9cee91c723b5363f,AST_6dce972fee9980e7,W_CODE_D,SOURCE,SOURCE_CODE_3,varchar2,255,0,BIINFAPROD_FLEX,Custom_SIL,SIL_EmployeeDimension.XML
COL_dfca85b6fb5c9d77,AST_6dce972fee9980e7,W_CODE_D,SOURCE,SOURCE_NAME_1,varchar2,255,0,BIINFAPROD_FLEX,Custom_SIL,SIL_EmployeeDimension.XML
COL_ca00e5301462d491,AST_6dce972fee9980e7,W_CODE_D,SOURCE,SOURCE_NAME_2,varchar2,255,0,BIINFAPROD_FLEX,Custom_SIL,SIL_EmployeeDimension.XML
COL_b471a8b4f097805a,AST_6dce972fee9980e7,W_CODE_D,SOURCE,CATEGORY,varchar2,30,0,BIINFAPROD_FLEX,Custom_SIL,SIL_EmployeeDimension.XML
COL_a208d71f941342ff,AST_6dce972fee9980e7,W_CODE_D,SOURCE,LANGUAGE_CODE,varchar2,30,0,BIINFAPROD_FLEX,Custom_SIL,SIL_EmployeeDimension.XML
COL_f035c160ce9b6a31,AST_6dce972fee9980e7,W_CODE_D,SOURCE,MASTER_DATASOURCE_NUM_ID,"number(p,s)",10,0,BIINFAPROD_FLEX,Custom_SIL,SIL_EmployeeDimension.XML
COL_20557f8dc201f5ef,AST_6dce972fee9980e7,W_CODE_D,SOURCE,MASTER_CODE,varchar2,255,0,BIINFAPROD_FLEX,Custom_SIL,SIL_EmployeeDimension.XML
COL_1a92bec26985f175,AST_6dce972fee9980e7,W_CODE_D,SOURCE,MASTER_VALUE,varchar2,255,0,BIINFAPROD_FLEX,Custom_SIL,SIL_EmployeeDimension.XML
COL_e4cc6764d7485f63,AST_6dce972fee9980e7,W_CODE_D,SOURCE,W_INSERT_DT,date,19,0,BIINFAPROD_FLEX,Custom_SIL,SIL_EmployeeDimension.XML
COL_0199688a2e45a6e6,AST_6dce972fee9980e7,W_CODE_D,SOURCE,W_UPDATE_DT,date,19,0,BIINFAPROD_FLEX,Custom_SIL,SIL_EmployeeDimension.XML
COL_255b13375fca0844,AST_6dce972fee9980e7,W_CODE_D,SOURCE,TENANT_ID,varchar2,80,0,BIINFAPROD_FLEX,Custom_SIL,SIL_EmployeeDimension.XML
COL_7716d51a7e99f723,AST_2d30865e9324dc74,W_EMPLOYEE_D,TARGET,ROW_WID,"number(p,s)",10,0,BIINFAPROD_FLEX,Custom_SIL,SIL_EmployeeDimension_SCDUpdate.XML
COL_8463285ab72336af,AST_2d30865e9324dc74,W_EMPLOYEE_D,TARGET,FST_NAME,varchar2,50,0,BIINFAPROD_FLEX,Custom_SIL,SIL_EmployeeDimension_SCDUpdate.XML
COL_6ae158e14e54dc38,AST_2d30865e9324dc74,W_EMPLOYEE_D,TARGET,MID_NAME,varchar2,50,0,BIINFAPROD_FLEX,Custom_SIL,SIL_EmployeeDimension_SCDUpdate.XML
COL_3dcb0ff252ad0d18,AST_2d30865e9324dc74,W_EMPLOYEE_D,TARGET,LAST_NAME,varchar2,50,0,BIINFAPROD_FLEX,Custom_SIL,SIL_EmployeeDimension_SCDUpdate.XML
COL_4a64c3fe74e30001,AST_2d30865e9324dc74,W_EMPLOYEE_D,TARGET,PREV_LAST_NAME,varchar2,50,0,BIINFAPROD_FLEX,Custom_SIL,SIL_EmployeeDimension_SCDUpdate.XML
COL_f9f7cc4f96bc24c8,AST_2d30865e9324dc74,W_EMPLOYEE_D,TARGET,FULL_NAME,varchar2,102,0,BIINFAPROD_FLEX,Custom_SIL,SIL_EmployeeDimension_SCDUpdate.XML
COL_784881572e75fc3f,AST_2d30865e9324dc74,W_EMPLOYEE_D,TARGET,NAME_PREFIX,varchar2,30,0,BIINFAPROD_FLEX,Custom_SIL,SIL_EmployeeDimension_SCDUpdate.XML
COL_0ffe386f1be599a0,AST_2d30865e9324dc74,W_EMPLOYEE_D,TARGET,INDV_TITLE,varchar2,50,0,BIINFAPROD_FLEX,Custom_SIL,SIL_EmployeeDimension_SCDUpdate.XML
COL_949bb47fe15a189f,AST_2d30865e9324dc74,W_EMPLOYEE_D,TARGET,NAME_SUFFIX,varchar2,30,0,BIINFAPROD_FLEX,Custom_SIL,SIL_EmployeeDimension_SCDUpdate.XML
COL_d859b90655b46442,AST_2d30865e9324dc74,W_EMPLOYEE_D,TARGET,NAME_EFF_DATE,date,19,0,BIINFAPROD_FLEX,Custom_SIL,SIL_EmployeeDimension_SCDUpdate.XML
COL_c5f341c4cc7a32b4,AST_2d30865e9324dc74,W_EMPLOYEE_D,TARGET,BIRTH_DT,date,19,0,BIINFAPROD_FLEX,Custom_SIL,SIL_EmployeeDimension_SCDUpdate.XML
COL_493eb81fbf93bad6,AST_2d30865e9324dc74,W_EMPLOYEE_D,TARGET,W_SEX_MF_CODE,varchar2,50,0,BIINFAPROD_FLEX,Custom_SIL,SIL_EmployeeDimension_SCDUpdate.XML
COL_95f627568cae640b,AST_2d30865e9324dc74,W_EMPLOYEE_D,TARGET,W_SEX_MF_DESC,varchar2,255,0,BIINFAPROD_FLEX,Custom_SIL,SIL_EmployeeDimension_SCDUpdate.XML
COL_238c0b1e5636208e,AST_2d30865e9324dc74,W_EMPLOYEE_D,TARGET,ST_ADDRESS,varchar2,200,0,BIINFAPROD_FLEX,Custom_SIL,SIL_EmployeeDimension_SCDUpdate.XML
COL_e9e843af28b00cd5,AST_2d30865e9324dc74,W_EMPLOYEE_D,TARGET,COUNTRY_OF_BIRTH,varchar2,80,0,BIINFAPROD_FLEX,Custom_SIL,SIL_EmployeeDimension_SCDUpdate.XML
COL_273714cc6bceb70d,AST_2d30865e9324dc74,W_EMPLOYEE_D,TARGET,CITY,varchar2,50,0,BIINFAPROD_FLEX,Custom_SIL,SIL_EmployeeDimension_SCDUpdate.XML
COL_d550b241f6700f89,AST_2d30865e9324dc74,W_EMPLOYEE_D,TARGET,COUNTY,varchar2,80,0,BIINFAPROD_FLEX,Custom_SIL,SIL_EmployeeDimension_SCDUpdate.XML
COL_b4152b0d3bae1366,AST_2d30865e9324dc74,W_EMPLOYEE_D,TARGET,STATE_CODE,varchar2,50,0,BIINFAPROD_FLEX,Custom_SIL,SIL_EmployeeDimension_SCDUpdate.XML
COL_df6e3e67f264ef62,AST_2d30865e9324dc74,W_EMPLOYEE_D,TARGET,STATE_NAME,varchar2,80,0,BIINFAPROD_FLEX,Custom_SIL,SIL_EmployeeDimension_SCDUpdate.XML
COL_cba6bf621ef0d055,AST_2d30865e9324dc74,W_EMPLOYEE_D,TARGET,STATE_REGION,varchar2,80,0,BIINFAPROD_FLEX,Custom_SIL,SIL_EmployeeDimension_SCDUpdate.XML
COL_e1186e96a135fa23,AST_2d30865e9324dc74,W_EMPLOYEE_D,TARGET,COUNTRY_CODE,varchar2,50,0,BIINFAPROD_FLEX,Custom_SIL,SIL_EmployeeDimension_SCDUpdate.XML
COL_709ff287e88683a6,AST_2d30865e9324dc74,W_EMPLOYEE_D,TARGET,COUNTRY_NAME,varchar2,80,0,BIINFAPROD_FLEX,Custom_SIL,SIL_EmployeeDimension_SCDUpdate.XML
COL_5e0d4f30315c313d,AST_2d30865e9324dc74,W_EMPLOYEE_D,TARGET,COUNTRY_REGION,varchar2,80,0,BIINFAPROD_FLEX,Custom_SIL,SIL_EmployeeDimension_SCDUpdate.XML
COL_997b3bc1dfdecb48,AST_2d30865e9324dc74,W_EMPLOYEE_D,TARGET,ZIPCODE,varchar2,30,0,BIINFAPROD_FLEX,Custom_SIL,SIL_EmployeeDimension_SCDUpdate.XML
COL_30409f34a57ba4e8,AST_2d30865e9324dc74,W_EMPLOYEE_D,TARGET,POST_OFFICE_BOX,varchar2,30,0,BIINFAPROD_FLEX,Custom_SIL,SIL_EmployeeDimension_SCDUpdate.XML
COL_664eaa5fa625674a,AST_2d30865e9324dc74,W_EMPLOYEE_D,TARGET,ADDR_EFF_DATE,date,19,0,BIINFAPROD_FLEX,Custom_SIL,SIL_EmployeeDimension_SCDUpdate.XML
COL_2516476d2a005662,AST_2d30865e9324dc74,W_EMPLOYEE_D,TARGET,MAIL_ST_ADDRESS,varchar2,255,0,BIINFAPROD_FLEX,Custom_SIL,SIL_EmployeeDimension_SCDUpdate.XML
COL_31ea3dc5b806a921,AST_2d30865e9324dc74,W_EMPLOYEE_D,TARGET,MAIL_CITY,varchar2,80,0,BIINFAPROD_FLEX,Custom_SIL,SIL_EmployeeDimension_SCDUpdate.XML
COL_8e36e69089d37a7e,AST_2d30865e9324dc74,W_EMPLOYEE_D,TARGET,MAIL_COUNTY,varchar2,80,0,BIINFAPROD_FLEX,Custom_SIL,SIL_EmployeeDimension_SCDUpdate.XML
COL_ab258217bd50dfa9,AST_2d30865e9324dc74,W_EMPLOYEE_D,TARGET,MAIL_STATE_CODE,varchar2,50,0,BIINFAPROD_FLEX,Custom_SIL,SIL_EmployeeDimension_SCDUpdate.XML
COL_4a1cf327bbfdabe8,AST_2d30865e9324dc74,W_EMPLOYEE_D,TARGET,MAIL_STATE_NAME,varchar2,80,0,BIINFAPROD_FLEX,Custom_SIL,SIL_EmployeeDimension_SCDUpdate.XML
