file_name,repository_name,folder_name,mapping_name,transformation_name,port_scope,port_name,datatype,precision,scale,port_type,expression
SIL_EmployeeDimension.XML,BIINFAPROD_FLEX,Custom_SIL,SIL_EmployeeDimension,Fil_W_EMPLOYEE_D,TRANSFORMATION,AUX2_CHANGED_ON_DT,date/time,29,9,INPUT/OUTPUT,
SIL_EmployeeDimension.XML,BIINFAPROD_FLEX,Custom_SIL,SIL_EmployeeDimension,Fil_W_EMPLOYEE_D,TRANSFORMATION,AUX3_CHANGED_ON_DT,date/time,29,9,INPUT/OUTPUT,
SIL_EmployeeDimension.XML,BIINFAPROD_FLEX,Custom_SIL,SIL_EmployeeDimension,Fil_W_EMPLOYEE_D,TRANSFORMATION,AUX4_CHANGED_ON_DT,date/time,29,9,INPUT/OUTPUT,
SIL_EmployeeDimension.XML,BIINFAPROD_FLEX,Custom_SIL,SIL_EmployeeDimension,Fil_W_EMPLOYEE_D,TRANSFORMATION,SRC_EFF_FROM_DT,date/time,29,9,INPUT/OUTPUT,
SIL_EmployeeDimension.XML,BIINFAPROD_FLEX,Custom_SIL,SIL_EmployeeDimension,Fil_W_EMPLOYEE_D,TRANSFORMATION,SRC_EFF_TO_DT,date/time,29,9,INPUT/OUTPUT,
SIL_EmployeeDimension.XML,BIINFAPROD_FLEX,Custom_SIL,SIL_EmployeeDimension,Fil_W_EMPLOYEE_D,TRANSFORMATION,DELETE_FLG,string,1,0,INPUT/OUTPUT,
SIL_EmployeeDimension.XML,BIINFAPROD_FLEX,Custom_SIL,SIL_EmployeeDimension,Fil_W_EMPLOYEE_D,TRANSFORMATION,DATASOURCE_NUM_ID,decimal,10,0,INPUT/OUTPUT,
SIL_EmployeeDimension.XML,BIINFAPROD_FLEX,Custom_SIL,SIL_EmployeeDimension,Fil_W_EMPLOYEE_D,TRANSFORMATION,ETL_PROC_WID,decimal,10,0,INPUT/OUTPUT,
SIL_EmployeeDimension.XML,BIINFAPROD_FLEX,Custom_SIL,SIL_EmployeeDimension,Fil_W_EMPLOYEE_D,TRANSFORMATION,INTEGRATION_ID,string,80,0,INPUT/OUTPUT,
SIL_EmployeeDimension.XML,BIINFAPROD_FLEX,Custom_SIL,SIL_EmployeeDimension,Fil_W_EMPLOYEE_D,TRANSFORMATION,TENANT_ID,string,80,0,INPUT/OUTPUT,
SIL_EmployeeDimension.XML,BIINFAPROD_FLEX,Custom_SIL,SIL_EmployeeDimension,Fil_W_EMPLOYEE_D,TRANSFORMATION,LKP_ROW_WID,decimal,10,0,INPUT/OUTPUT,
SIL_EmployeeDimension.XML,BIINFAPROD_FLEX,Custom_SIL,SIL_EmployeeDimension,Fil_W_EMPLOYEE_D,TRANSFORMATION,LKP_W_INSERT_DT,date/time,29,9,INPUT/OUTPUT,
SIL_EmployeeDimension.XML,BIINFAPROD_FLEX,Custom_SIL,SIL_EmployeeDimension,Fil_W_EMPLOYEE_D,TRANSFORMATION,LKP_EFFECTIVE_FROM_DT,date/time,29,9,INPUT/OUTPUT,
SIL_EmployeeDimension.XML,BIINFAPROD_FLEX,Custom_SIL,SIL_EmployeeDimension,Fil_W_EMPLOYEE_D,TRANSFORMATION,LKP_EFFECTIVE_TO_DT,date/time,29,9,INPUT/OUTPUT,
SIL_EmployeeDimension.XML,BIINFAPROD_FLEX,Custom_SIL,SIL_EmployeeDimension,Fil_W_EMPLOYEE_D,TRANSFORMATION,LKP_DELETE_FLG,string,1,0,INPUT/OUTPUT,
SIL_EmployeeDimension.XML,BIINFAPROD_FLEX,Custom_SIL,SIL_EmployeeDimension,Fil_W_EMPLOYEE_D,TRANSFORMATION,UPDATE_FLG,string,1,0,INPUT/OUTPUT,
SIL_EmployeeDimension.XML,BIINFAPROD_FLEX,Custom_SIL,SIL_EmployeeDimension,Fil_W_EMPLOYEE_D,TRANSFORMATION,X_CUSTOM,string,10,0,INPUT/OUTPUT,
SIL_EmployeeDimension.XML,BIINFAPROD_FLEX,Custom_SIL,SIL_EmployeeDimension,Fil_W_EMPLOYEE_D,TRANSFORMATION,EMPLOYEE_CATEGORY,string,100,0,INPUT/OUTPUT,
SIL_EmployeeDimension.XML,BIINFAPROD_FLEX,Custom_SIL,SIL_EmployeeDimension,Fil_W_EMPLOYEE_D,TRANSFORMATION,ATTRIBUTE1,string,150,0,INPUT/OUTPUT,
SIL_EmployeeDimension.XML,BIINFAPROD_FLEX,Custom_SIL,SIL_EmployeeDimension,Fil_W_EMPLOYEE_D,TRANSFORMATION,ATTRIBUTE2,string,150,0,INPUT/OUTPUT,
SIL_EmployeeDimension.XML,BIINFAPROD_FLEX,Custom_SIL,SIL_EmployeeDimension,Fil_W_EMPLOYEE_D,TRANSFORMATION,ATTRIBUTE3,string,150,0,INPUT/OUTPUT,
SIL_EmployeeDimension.XML,BIINFAPROD_FLEX,Custom_SIL,SIL_EmployeeDimension,Fil_W_EMPLOYEE_D,TRANSFORMATION,ATTRIBUTE4,string,150,0,INPUT/OUTPUT,
SIL_EmployeeDimension.XML,BIINFAPROD_FLEX,Custom_SIL,SIL_EmployeeDimension,Fil_W_EMPLOYEE_D,TRANSFORMATION,ATTRIBUTE5,string,150,0,INPUT/OUTPUT,
SIL_EmployeeDimension.XML,BIINFAPROD_FLEX,Custom_SIL,SIL_EmployeeDimension,Fil_W_EMPLOYEE_D,TRANSFORMATION,ATTRIBUTE6,string,150,0,INPUT/OUTPUT,
SIL_EmployeeDimension.XML,BIINFAPROD_FLEX,Custom_SIL,SIL_EmployeeDimension,Fil_W_EMPLOYEE_D,TRANSFORMATION,ATTRIBUTE7,string,150,0,INPUT/OUTPUT,
SIL_EmployeeDimension.XML,BIINFAPROD_FLEX,Custom_SIL,SIL_EmployeeDimension,Fil_W_EMPLOYEE_D,TRANSFORMATION,ATTRIBUTE8,string,150,0,INPUT/OUTPUT,
SIL_EmployeeDimension.XML,BIINFAPROD_FLEX,Custom_SIL,SIL_EmployeeDimension,Fil_W_EMPLOYEE_D,TRANSFORMATION,ATTRIBUTE9,string,150,0,INPUT/OUTPUT,
SIL_EmployeeDimension.XML,BIINFAPROD_FLEX,Custom_SIL,SIL_EmployeeDimension,Fil_W_EMPLOYEE_D,TRANSFORMATION,ATTRIBUTE10,string,150,0,INPUT/OUTPUT,
SIL_EmployeeDimension.XML,BIINFAPROD_FLEX,Custom_SIL,SIL_EmployeeDimension,Fil_W_EMPLOYEE_D,TRANSFORMATION,ATTRIBUTE11,string,150,0,INPUT/OUTPUT,
SIL_EmployeeDimension.XML,BIINFAPROD_FLEX,Custom_SIL,SIL_EmployeeDimension,Fil_W_EMPLOYEE_D,TRANSFORMATION,ATTRIBUTE12,string,150,0,INPUT/OUTPUT,
SIL_EmployeeDimension.XML,BIINFAPROD_FLEX,Custom_SIL,SIL_EmployeeDimension,Fil_W_EMPLOYEE_D,TRANSFORMATION,ATTRIBUTE13,string,150,0,INPUT/OUTPUT,
SIL_EmployeeDimension.XML,BIINFAPROD_FLEX,Custom_SIL,SIL_EmployeeDimension,Fil_W_EMPLOYEE_D,TRANSFORMATION,ATTRIBUTE14,string,150,0,INPUT/OUTPUT,
SIL_EmployeeDimension.XML,BIINFAPROD_FLEX,Custom_SIL,SIL_EmployeeDimension,Fil_W_EMPLOYEE_D,TRANSFORMATION,ATTRIBUTE15,string,150,0,INPUT/OUTPUT,
SIL_EmployeeDimension.XML,BIINFAPROD_FLEX,Custom_SIL,SIL_EmployeeDimension,Fil_W_EMPLOYEE_D,TRANSFORMATION,ATTRIBUTE16,string,150,0,INPUT/OUTPUT,
SIL_EmployeeDimension.XML,BIINFAPROD_FLEX,Custom_SIL,SIL_EmployeeDimension,Fil_W_EMPLOYEE_D,TRANSFORMATION,ATTRIBUTE17,string,150,0,INPUT/OUTPUT,
SIL_EmployeeDimension.XML,BIINFAPROD_FLEX,Custom_SIL,SIL_EmployeeDimension,Fil_W_EMPLOYEE_D,TRANSFORMATION,ATTRIBUTE18,string,150,0,INPUT/OUTPUT,
SIL_EmployeeDimension.XML,BIINFAPROD_FLEX,Custom_SIL,SIL_EmployeeDimension,Fil_W_EMPLOYEE_D,TRANSFORMATION,ATTRIBUTE19,string,150,0,INPUT/OUTPUT,
SIL_EmployeeDimension.XML,BIINFAPROD_FLEX,Custom_SIL,SIL_EmployeeDimension,Fil_W_EMPLOYEE_D,TRANSFORMATION,ATTRIBUTE20,string,150,0,INPUT/OUTPUT,
SIL_EmployeeDimension.XML,BIINFAPROD_FLEX,Custom_SIL,SIL_EmployeeDimension,Fil_W_EMPLOYEE_D,TRANSFORMATION,ATTRIBUTE21,string,150,0,INPUT/OUTPUT,
SIL_EmployeeDimension.XML,BIINFAPROD_FLEX,Custom_SIL,SIL_EmployeeDimension,Fil_W_EMPLOYEE_D,TRANSFORMATION,ATTRIBUTE22,string,150,0,INPUT/OUTPUT,
SIL_EmployeeDimension.XML,BIINFAPROD_FLEX,Custom_SIL,SIL_EmployeeDimension,Fil_W_EMPLOYEE_D,TRANSFORMATION,ATTRIBUTE23,string,150,0,INPUT/OUTPUT,
SIL_EmployeeDimension.XML,BIINFAPROD_FLEX,Custom_SIL,SIL_EmployeeDimension,Fil_W_EMPLOYEE_D,TRANSFORMATION,ATTRIBUTE24,string,150,0,INPUT/OUTPUT,
SIL_EmployeeDimension.XML,BIINFAPROD_FLEX,Custom_SIL,SIL_EmployeeDimension,Fil_W_EMPLOYEE_D,TRANSFORMATION,ATTRIBUTE25,string,150,0,INPUT/OUTPUT,
SIL_EmployeeDimension.XML,BIINFAPROD_FLEX,Custom_SIL,SIL_EmployeeDimension,Fil_W_EMPLOYEE_D,TRANSFORMATION,ATTRIBUTE26,string,150,0,INPUT/OUTPUT,
SIL_EmployeeDimension.XML,BIINFAPROD_FLEX,Custom_SIL,SIL_EmployeeDimension,Fil_W_EMPLOYEE_D,TRANSFORMATION,ATTRIBUTE27,string,150,0,INPUT/OUTPUT,
SIL_EmployeeDimension.XML,BIINFAPROD_FLEX,Custom_SIL,SIL_EmployeeDimension,Fil_W_EMPLOYEE_D,TRANSFORMATION,ATTRIBUTE28,string,150,0,INPUT/OUTPUT,
SIL_EmployeeDimension.XML,BIINFAPROD_FLEX,Custom_SIL,SIL_EmployeeDimension,Fil_W_EMPLOYEE_D,TRANSFORMATION,ATTRIBUTE29,string,150,0,INPUT/OUTPUT,
SIL_EmployeeDimension.XML,BIINFAPROD_FLEX,Custom_SIL,SIL_EmployeeDimension,Fil_W_EMPLOYEE_D,TRANSFORMATION,ATTRIBUTE30,string,150,0,INPUT/OUTPUT,
SIL_EmployeeDimension.XML,BIINFAPROD_FLEX,Custom_SIL,SIL_EmployeeDimension,Fil_W_EMPLOYEE_D,TRANSFORMATION,ATTRIBUTE_CATEGORY,string,150,0,INPUT/OUTPUT,
SIL_EmployeeDimension.XML,BIINFAPROD_FLEX,Custom_SIL,SIL_EmployeeDimension,Fil_W_EMPLOYEE_D,TRANSFORMATION,X_ACCEPTED_TERMINATION_DT,date/time,29,9,INPUT/OUTPUT,
SIL_EmployeeDimension.XML,BIINFAPROD_FLEX,Custom_SIL,SIL_EmployeeDimension,Fil_W_EMPLOYEE_D,TRANSFORMATION,X_ACTUAL_TERMINATION_DT,date/time,29,9,INPUT/OUTPUT,
SIL_EmployeeDimension.XML,BIINFAPROD_FLEX,Custom_SIL,SIL_EmployeeDimension,Fil_W_EMPLOYEE_D,TRANSFORMATION,X_ADJUSTED_SVC_DT,date/time,29,9,INPUT/OUTPUT,
SIL_EmployeeDimension.XML,BIINFAPROD_FLEX,Custom_SIL,SIL_EmployeeDimension,Fil_W_EMPLOYEE_D,TRANSFORMATION,X_LEAVING_REASON,string,80,0,INPUT/OUTPUT,
SIL_EmployeeDimension.XML,BIINFAPROD_FLEX,Custom_SIL,SIL_EmployeeDimension,Fil_W_EMPLOYEE_D,TRANSFORMATION,ADDRESS_STYLE,string,30,0,INPUT/OUTPUT,
SIL_EmployeeDimension.XML,BIINFAPROD_FLEX,Custom_SIL,SIL_EmployeeDimension,Fil_W_EMPLOYEE_D,TRANSFORMATION,ADDRESS_LINE1,string,240,0,INPUT/OUTPUT,
SIL_EmployeeDimension.XML,BIINFAPROD_FLEX,Custom_SIL,SIL_EmployeeDimension,Fil_W_EMPLOYEE_D,TRANSFORMATION,ADDRESS_LINE2,string,240,0,INPUT/OUTPUT,
SIL_EmployeeDimension.XML,BIINFAPROD_FLEX,Custom_SIL,SIL_EmployeeDimension,Fil_W_EMPLOYEE_D,TRANSFORMATION,ADDRESS_LINE3,string,240,0,INPUT/OUTPUT,
SIL_EmployeeDimension.XML,BIINFAPROD_FLEX,Custom_SIL,SIL_EmployeeDimension,Fil_W_EMPLOYEE_D,TRANSFORMATION,ADDRESS_TYPE,string,30,0,INPUT/OUTPUT,
SIL_EmployeeDimension.XML,BIINFAPROD_FLEX,Custom_SIL,SIL_EmployeeDimension,Fil_W_EMPLOYEE_D,TRANSFORMATION,PRIMARY_FLAG,string,30,0,INPUT/OUTPUT,
SIL_EmployeeDimension.XML,BIINFAPROD_FLEX,Custom_SIL,SIL_EmployeeDimension,Fil_W_EMPLOYEE_D,TRANSFORMATION,DATE_TO,date/time,29,9,INPUT/OUTPUT,
SIL_EmployeeDimension.XML,BIINFAPROD_FLEX,Custom_SIL,SIL_EmployeeDimension,Fil_W_EMPLOYEE_D,TRANSFORMATION,PHONE_TYPE,string,30,0,INPUT/OUTPUT,
SIL_EmployeeDimension.XML,BIINFAPROD_FLEX,Custom_SIL,SIL_EmployeeDimension,Fil_W_EMPLOYEE_D,TRANSFORMATION,PHONE_DATE_FROM,date/time,29,9,INPUT/OUTPUT,
SIL_EmployeeDimension.XML,BIINFAPROD_FLEX,Custom_SIL,SIL_EmployeeDimension,Fil_W_EMPLOYEE_D,TRANSFORMATION,PHONE_DATE_TO,date/time,29,9,INPUT/OUTPUT,
SIL_EmployeeDimension.XML,BIINFAPROD_FLEX,Custom_SIL,SIL_EmployeeDimension,Fil_W_EMPLOYEE_D,TRANSFORMATION,JEG_HOME_NUM,string,60,0,INPUT/OUTPUT,
SIL_EmployeeDimension.XML,BIINFAPROD_FLEX,Custom_SIL,SIL_EmployeeDimension,Fil_W_EMPLOYEE_D,TRANSFORMATION,JEG_HOME_FAX_NUM,string,60,0,INPUT/OUTPUT,
SIL_EmployeeDimension.XML,BIINFAPROD_FLEX,Custom_SIL,SIL_EmployeeDimension,Fil_W_EMPLOYEE_D,TRANSFORMATION,JEG_HOME_SECONDARY_NUM,string,60,0,INPUT/OUTPUT,
SIL_EmployeeDimension.XML,BIINFAPROD_FLEX,Custom_SIL,SIL_EmployeeDimension,Fil_W_EMPLOYEE_D,TRANSFORMATION,KNOWN_AS,string,80,0,INPUT/OUTPUT,
SIL_EmployeeDimension.XML,BIINFAPROD_FLEX,Custom_SIL,SIL_EmployeeDimension,Fil_W_EMPLOYEE_D,TRANSFORMATION,MAILSTOP,string,45,0,INPUT/OUTPUT,
SIL_EmployeeDimension.XML,BIINFAPROD_FLEX,Custom_SIL,SIL_EmployeeDimension,Fil_W_EMPLOYEE_D,TRANSFORMATION,ON_MILITARY_SERVICE,string,30,0,INPUT/OUTPUT,
SIL_EmployeeDimension.XML,BIINFAPROD_FLEX,Custom_SIL,SIL_EmployeeDimension,Fil_W_EMPLOYEE_D,TRANSFORMATION,SECOND_PASSPORT_EXISTS,string,30,0,INPUT/OUTPUT,
SIL_EmployeeDimension.XML,BIINFAPROD_FLEX,Custom_SIL,SIL_EmployeeDimension,Fil_W_EMPLOYEE_D,TRANSFORMATION,DPDNT_VLNTRY_SVCE_FLAG,string,30,0,INPUT/OUTPUT,
SIL_EmployeeDimension.XML,BIINFAPROD_FLEX,Custom_SIL,SIL_EmployeeDimension,Fil_W_EMPLOYEE_D,TRANSFORMATION,TOWN_OF_BIRTH,string,90,0,INPUT/OUTPUT,
SIL_EmployeeDimension.XML,BIINFAPROD_FLEX,Custom_SIL,SIL_EmployeeDimension,Fil_W_EMPLOYEE_D,TRANSFORMATION,REGION_OF_BIRTH,string,90,0,INPUT/OUTPUT,
SIL_EmployeeDimension.XML,BIINFAPROD_FLEX,Custom_SIL,SIL_EmployeeDimension,Fil_W_EMPLOYEE_D,TRANSFORMATION,PER_INFORMATION2,string,150,0,INPUT/OUTPUT,
SIL_EmployeeDimension.XML,BIINFAPROD_FLEX,Custom_SIL,SIL_EmployeeDimension,Fil_W_EMPLOYEE_D,TRANSFORMATION,PER_INFORMATION7,string,150,0,INPUT/OUTPUT,
SIL_EmployeeDimension.XML,BIINFAPROD_FLEX,Custom_SIL,SIL_EmployeeDimension,Fil_W_EMPLOYEE_D,TRANSFORMATION,PER_INFORMATION8,string,150,0,INPUT/OUTPUT,
SIL_EmployeeDimension.XML,BIINFAPROD_FLEX,Custom_SIL,SIL_EmployeeDimension,Fil_W_EMPLOYEE_D,TRANSFORMATION,PER_INFORMATION9,string,150,0,INPUT/OUTPUT,
SIL_EmployeeDimension.XML,BIINFAPROD_FLEX,Custom_SIL,SIL_EmployeeDimension,Fil_W_EMPLOYEE_D,TRANSFORMATION,DATE_OF_DEATH,date/time,29,9,INPUT/OUTPUT,
SIL_EmployeeDimension.XML,BIINFAPROD_FLEX,Custom_SIL,SIL_EmployeeDimension,Fil_W_EMPLOYEE_D,TRANSFORMATION,BENEFIT_GROUP_ID,double,15,0,INPUT/OUTPUT,
SIL_EmployeeDimension.XML,BIINFAPROD_FLEX,Custom_SIL,SIL_EmployeeDimension,Fil_W_EMPLOYEE_D,TRANSFORMATION,JEG_OTHER_NUM,string,60,0,INPUT/OUTPUT,
SIL_EmployeeDimension.XML,BIINFAPROD_FLEX,Custom_SIL,SIL_EmployeeDimension,Fil_W_EMPLOYEE_D,TRANSFORMATION,AGE,double,15,0,INPUT/OUTPUT,
SIL_EmployeeDimension.XML,BIINFAPROD_FLEX,Custom_SIL,SIL_EmployeeDimension,Fil_W_EMPLOYEE_D,TRANSFORMATION,PRIMARY_APPROVER,string,150,0,INPUT/OUTPUT,
SIL_EmployeeDimension.XML,BIINFAPROD_FLEX,Custom_SIL,SIL_EmployeeDimension,Fil_W_EMPLOYEE_D,TRANSFORMATION,SECONDARY_APPROVER,string,150,0,INPUT/OUTPUT,
SIL_EmployeeDimension.XML,BIINFAPROD_FLEX,Custom_SIL,SIL_EmployeeDimension,Fil_W_EMPLOYEE_D,TRANSFORMATION,USES_TOBACCO_FLAG,string,30,0,INPUT/OUTPUT,
SIL_EmployeeDimension.XML,BIINFAPROD_FLEX,Custom_SIL,SIL_EmployeeDimension,Fil_W_EMPLOYEE_D,TRANSFORMATION,COORD_BEN_MED_PLN_NO,string,30,0,INPUT/OUTPUT,
SIL_EmployeeDimension.XML,BIINFAPROD_FLEX,Custom_SIL,SIL_EmployeeDimension,Fil_W_EMPLOYEE_D,TRANSFORMATION,RECEIPT_OF_DEATH_CERT_DATE,date/time,29,9,INPUT/OUTPUT,
SIL_EmployeeDimension.XML,BIINFAPROD_FLEX,Custom_SIL,SIL_EmployeeDimension,Fil_W_EMPLOYEE_D,TRANSFORMATION,COORD_BEN_NO_CVG_FLAG,string,30,0,INPUT/OUTPUT,
SIL_EmployeeDimension.XML,BIINFAPROD_FLEX,Custom_SIL,SIL_EmployeeDimension,Fil_W_EMPLOYEE_D,TRANSFORMATION,WORK_SCHEDULE,string,30,0,INPUT/OUTPUT,
SIL_EmployeeDimension.XML,BIINFAPROD_FLEX,Custom_SIL,SIL_EmployeeDimension,Fil_W_EMPLOYEE_D,TRANSFORMATION,FTE_CAPACITY,decimal,5,2,INPUT/OUTPUT,
SIL_EmployeeDimension.XML,BIINFAPROD_FLEX,Custom_SIL,SIL_EmployeeDimension,Fil_W_EMPLOYEE_D,TRANSFORMATION,CORRESPONDENCE_LANGUAGE,string,30,0,INPUT/OUTPUT,
SIL_EmployeeDimension.XML,BIINFAPROD_FLEX,Custom_SIL,SIL_EmployeeDimension,Fil_W_EMPLOYEE_D,TRANSFORMATION,DATE_EMPLOYEE_DATA_VERIFIED,date/time,29,9,INPUT/OUTPUT,
SIL_EmployeeDimension.XML,BIINFAPROD_FLEX,Custom_SIL,SIL_EmployeeDimension,Fil_W_EMPLOYEE_D,TRANSFORMATION,STUDENT_STATUS,string,30,0,INPUT/OUTPUT,
SIL_EmployeeDimension.XML,BIINFAPROD_FLEX,Custom_SIL,SIL_EmployeeDimension,Fil_W_EMPLOYEE_D,TRANSFORMATION,DPDNT_ADOPTION_DATE,date/time,29,9,INPUT/OUTPUT,
SIL_EmployeeDimension.XML,BIINFAPROD_FLEX,Custom_SIL,SIL_EmployeeDimension,Fil_W_EMPLOYEE_D,TRANSFORMATION,TRANSACTION_CODE,string,80,0,INPUT/OUTPUT,
SIL_EmployeeDimension.XML,BIINFAPROD_FLEX,Custom_SIL,SIL_EmployeeDimension,Fil_W_EMPLOYEE_D,TRANSFORMATION,ADD_INFORMATION13,string,150,0,INPUT/OUTPUT,
SIL_EmployeeDimension.XML,BIINFAPROD_FLEX,Custom_SIL,SIL_EmployeeDimension,Fil_W_EMPLOYEE_D,TRANSFORMATION,ADD_INFORMATION14,string,150,0,INPUT/OUTPUT,
SIL_EmployeeDimension.XML,BIINFAPROD_FLEX,Custom_SIL,SIL_EmployeeDimension,Fil_W_EMPLOYEE_D,TRANSFORMATION,ADD_INFORMATION15,string,150,0,INPUT/OUTPUT,
SIL_EmployeeDimension.XML,BIINFAPROD_FLEX,Custom_SIL,SIL_EmployeeDimension,Fil_W_EMPLOYEE_D,TRANSFORMATION,ADD_INFORMATION16,string,150,0,INPUT/OUTPUT,
SIL_EmployeeDimension.XML,BIINFAPROD_FLEX,Custom_SIL,SIL_EmployeeDimension,Fil_W_EMPLOYEE_D,TRANSFORMATION,ADD_INFORMATION17,string,150,0,INPUT/OUTPUT,
SIL_EmployeeDimension.XML,BIINFAPROD_FLEX,Custom_SIL,SIL_EmployeeDimension,Fil_W_EMPLOYEE_D,TRANSFORMATION,ADD_INFORMATION18,string,150,0,INPUT/OUTPUT,
SIL_EmployeeDimension.XML,BIINFAPROD_FLEX,Custom_SIL,SIL_EmployeeDimension,Fil_W_EMPLOYEE_D,TRANSFORMATION,ADD_INFORMATION19,string,150,0,INPUT/OUTPUT,
SIL_EmployeeDimension.XML,BIINFAPROD_FLEX,Custom_SIL,SIL_EmployeeDimension,Fil_W_EMPLOYEE_D,TRANSFORMATION,ADD_INFORMATION20,string,150,0,INPUT/OUTPUT,
SIL_EmployeeDimension.XML,BIINFAPROD_FLEX,Custom_SIL,SIL_EmployeeDimension,Fil_W_EMPLOYEE_D,TRANSFORMATION,REGION_1,string,120,0,INPUT/OUTPUT,
SIL_EmployeeDimension.XML,BIINFAPROD_FLEX,Custom_SIL,SIL_EmployeeDimension,Fil_W_EMPLOYEE_D,TRANSFORMATION,REGION_2,string,120,0,INPUT/OUTPUT,
SIL_EmployeeDimension.XML,BIINFAPROD_FLEX,Custom_SIL,SIL_EmployeeDimension,Fil_W_EMPLOYEE_D,TRANSFORMATION,REGION_3,string,120,0,INPUT/OUTPUT,
SIL_EmployeeDimension.XML,BIINFAPROD_FLEX,Custom_SIL,SIL_EmployeeDimension,Fil_W_EMPLOYEE_D,TRANSFORMATION,JEG_PERSONAL_MOBILE_NUM,string,60,0,INPUT/OUTPUT,
SIL_EmployeeDimension.XML,BIINFAPROD_FLEX,Custom_SIL,SIL_EmployeeDimension,Fil_W_EMPLOYEE_D,TRANSFORMATION,JEG_WORK_SECONDARY_NUM,string,60,0,INPUT/OUTPUT,
SIL_EmployeeDimension.XML,BIINFAPROD_FLEX,Custom_SIL,SIL_EmployeeDimension,Fil_W_EMPLOYEE_D,TRANSFORMATION,X_REG_TEMP_OTHER,string,80,0,INPUT/OUTPUT,
SIL_EmployeeDimension.XML,BIINFAPROD_FLEX,Custom_SIL,SIL_EmployeeDimension,Fil_W_EMPLOYEE_D,TRANSFORMATION,X_INITIALS,string,150,0,INPUT/OUTPUT,
SIL_EmployeeDimension.XML,BIINFAPROD_FLEX,Custom_SIL,SIL_EmployeeDimension,Fil_W_EMPLOYEE_D,TRANSFORMATION,X_VETS100A,string,80,0,INPUT/OUTPUT,
SIL_EmployeeDimension.XML,BIINFAPROD_FLEX,Custom_SIL,SIL_EmployeeDimension,Fil_W_EMPLOYEE_D,TRANSFORMATION,ACTIVE_DIRECTORY_UPN,string,150,0,INPUT/OUTPUT,
SIL_EmployeeDimension.XML,BIINFAPROD_FLEX,Custom_SIL,SIL_EmployeeDimension,Fil_W_EMPLOYEE_D,TRANSFORMATION,EXTERNAL_SUP_EMP_NUM,string,150,0,INPUT/OUTPUT,
SIL_EmployeeDimension.XML,BIINFAPROD_FLEX,Custom_SIL,SIL_EmployeeDimension,Fil_W_EMPLOYEE_D,TRANSFORMATION,EXTERNAL_SUP_EMP_NAME,string,150,0,INPUT/OUTPUT,
SIL_EmployeeDimension.XML,BIINFAPROD_FLEX,Custom_SIL,SIL_EmployeeDimension,Fil_W_EMPLOYEE_D,TRANSFORMATION,EXTERNAL_SUP_TERM_DT,string,150,0,INPUT/OUTPUT,
SIL_EmployeeDimension.XML,BIINFAPROD_FLEX,Custom_SIL,SIL_EmployeeDimension,Fil_W_EMPLOYEE_D,TRANSFORMATION,EXTERNAL_SUP_EMAIL,string,150,0,INPUT/OUTPUT,
SIL_EmployeeDimension.XML,BIINFAPROD_FLEX,Custom_SIL,SIL_EmployeeDimension,Fil_W_EMPLOYEE_D,TRANSFORMATION,EXTERNAL_SUP_SOURCE_SYSTEM,string,150,0,INPUT/OUTPUT,
SIL_EmployeeDimension.XML,BIINFAPROD_FLEX,Custom_SIL,SIL_EmployeeDimension,Fil_W_EMPLOYEE_D,TRANSFORMATION,X_ECR_FLAG,string,1,0,INPUT/OUTPUT,
SIL_EmployeeDimension.XML,BIINFAPROD_FLEX,Custom_SIL,SIL_EmployeeDimension,Fil_W_EMPLOYEE_D,TRANSFORMATION,X_IN_PAN_NUM,string,150,0,INPUT/OUTPUT,
SIL_EmployeeDimension.XML,BIINFAPROD_FLEX,Custom_SIL,SIL_EmployeeDimension,Fil_W_EMPLOYEE_D,TRANSFORMATION,X_SYSTEM_PERSON_TYPE,string,30,0,INPUT/OUTPUT,
SIL_EmployeeDimension.XML,BIINFAPROD_FLEX,Custom_SIL,SIL_EmployeeDimension,Fil_W_EMPLOYEE_D,TRANSFORMATION,X_OFFICE_NUMBER,string,45,0,INPUT/OUTPUT,
SIL_EmployeeDimension.XML,BIINFAPROD_FLEX,Custom_SIL,SIL_EmployeeDimension,Fil_W_EMPLOYEE_D,TRANSFORMATION,X_GFS_PERSON_ID,double,15,0,INPUT/OUTPUT,
SIL_EmployeeDimension.XML,BIINFAPROD_FLEX,Custom_SIL,SIL_EmployeeDimension,Fil_W_EMPLOYEE_D,TRANSFORMATION,X_TECHNOLOGIST_SOLUTION_AREA,string,150,0,INPUT/OUTPUT,
SIL_EmployeeDimension.XML,BIINFAPROD_FLEX,Custom_SIL,SIL_EmployeeDimension,Fil_W_EMPLOYEE_D,TRANSFORMATION,X_TS_CURRENTLY_IN_PROGRAM,string,150,0,INPUT/OUTPUT,
SIL_EmployeeDimension.XML,BIINFAPROD_FLEX,Custom_SIL,SIL_EmployeeDimension,Fil_W_EMPLOYEE_D,TRANSFORMATION,X_TS_ENABLED_FLAG,string,1,0,INPUT/OUTPUT,
SIL_EmployeeDimension.XML,BIINFAPROD_FLEX,Custom_SIL,SIL_EmployeeDimension,Fil_W_EMPLOYEE_D,TRANSFORMATION,X_TS_START_DATE,date/time,29,9,INPUT/OUTPUT,
