file_name,repository_name,folder_name,mapping_name,from_instance,from_field,to_instance,to_field,from_instance_type,to_instance_type
JEG_SDE_IPCS_BItimePhasedDataBudgetFact.XML,BIINFAPROD_FLEX,Custom_SDE_ORAR1213_Adaptor,JEG_SDE_IPCS_BItimePhasedDataBudgetFact,SQ_BI_TimephasedData_Budget,Gid_EAC_Hours,EXPTRAN,Gid_EAC_Hours,Source Qualifier,Expression
JEG_SDE_IPCS_BItimePhasedDataBudgetFact.XML,BIINFAPROD_FLEX,Custom_SDE_ORAR1213_Adaptor,JEG_SDE_IPCS_BItimePhasedDataBudgetFact,SQ_BI_TimephasedData_Budget,GDCName,EXPTRAN,GDCName,Source Qualifier,Expression
JEG_SDE_IPCS_BItimePhasedDataBudgetFact.XML,BIINFAPROD_FLEX,Custom_SDE_ORAR1213_Adaptor,JEG_SDE_IPCS_BItimePhasedDataBudgetFact,SQ_BI_TimephasedData_Budget,GID_CB_FUNC_DIRECTCOST,EXPTRAN,GID_CB_FUNC_DIRECTCOST,Source Qualifier,Expression
JEG_SDE_IPCS_BItimePhasedDataBudgetFact.XML,BIINFAPROD_FLEX,Custom_SDE_ORAR1213_Adaptor,JEG_SDE_IPCS_BItimePhasedDataBudgetFact,SQ_BI_TimephasedData_Budget,GID_CB_FUNC_ATBILLREVENUE,EXPTRAN,GID_CB_FUNC_ATBILLREVENUE,Source Qualifier,Expression
JEG_SDE_IPCS_BItimePhasedDataBudgetFact.XML,BIINFAPROD_FLEX,Custom_SDE_ORAR1213_Adaptor,JEG_SDE_IPCS_BItimePhasedDataBudgetFact,SQ_BI_TimephasedData_Budget,GIDBillableHours,EXPTRAN,GIDBillableHours,Source Qualifier,Expression
JEG_SDE_ORA_PBCS_Actual_Proforma.XML,BIINFAPROD_FLEX,Custom_SDE_PBCS,JEG_SDE_ORA_PBCS_Actual_Proforma,EXPTRANS,Period,WC_PBCS_ACTUALS_P_FS,PERIOD,Expression,Target Definition
JEG_SDE_ORA_PBCS_Actual_Proforma.XML,BIINFAPROD_FLEX,Custom_SDE_PBCS,JEG_SDE_ORA_PBCS_Actual_Proforma,EXPTRANS,Scenario,WC_PBCS_ACTUALS_P_FS,SCENARIO,Expression,Target Definition
JEG_SDE_ORA_PBCS_Actual_Proforma.XML,BIINFAPROD_FLEX,Custom_SDE_PBCS,JEG_SDE_ORA_PBCS_Actual_Proforma,EXPTRANS,Year,WC_PBCS_ACTUALS_P_FS,YEAR,Expression,Target Definition
JEG_SDE_ORA_PBCS_Actual_Proforma.XML,BIINFAPROD_FLEX,Custom_SDE_PBCS,JEG_SDE_ORA_PBCS_Actual_Proforma,EXPTRANS,Legal_Entity,WC_PBCS_ACTUALS_P_FS,LEGAL_ENTITY,Expression,Target Definition
JEG_SDE_ORA_PBCS_Actual_Proforma.XML,BIINFAPROD_FLEX,Custom_SDE_PBCS,JEG_SDE_ORA_PBCS_Actual_Proforma,EXPTRANS,Performance_Unit,WC_PBCS_ACTUALS_P_FS,PERFORMANCE_UNIT,Expression,Target Definition
