column_name,datatype,file_name,folder_name,precision,repository_name,scale,source_name
ATTRIBUTE6,varchar2,SDE_ORA_ProjectCostLine.XML,Custom_SDE_ORAR1213_Adaptor,150,BIINFAPROD_FLEX,0,PO_DISTRIBUTIONS_ALL
ATTRIBUTE7,varchar2,SDE_ORA_ProjectCostLine.XML,Custom_SDE_ORAR1213_Adaptor,150,BIINFAPROD_FLEX,0,PO_DISTRIBUTIONS_ALL
ATTRIBUTE8,varchar2,SDE_ORA_ProjectCostLine.XML,Custom_SDE_ORAR1213_Adaptor,150,BIINFAPROD_FLEX,0,PO_DISTRIBUTIONS_ALL
ATTRIBUTE9,varchar2,SDE_ORA_ProjectCostLine.XML,Custom_SDE_ORAR1213_Adaptor,150,BIINFAPROD_FLEX,0,PO_DISTRIBUTIONS_ALL
ATTRIBUTE10,varchar2,SDE_ORA_ProjectCostLine.XML,Custom_SDE_ORAR1213_Adaptor,150,BIINFAPROD_FLEX,0,PO_DISTRIBUTIONS_ALL
ATTRIBUTE11,varchar2,SDE_ORA_ProjectCostLine.XML,Custom_SDE_ORAR1213_Adaptor,150,BIINFAPROD_FLEX,0,PO_DISTRIBUTIONS_ALL
ATTRIBUTE12,varchar2,SDE_ORA_ProjectCostLine.XML,Custom_SDE_ORAR1213_Adaptor,150,BIINFAPROD_FLEX,0,PO_DISTRIBUTIONS_ALL
ATTRIBUTE13,varchar2,SDE_ORA_ProjectCostLine.XML,Custom_SDE_ORAR1213_Adaptor,150,BIINFAPROD_FLEX,0,PO_DISTRIBUTIONS_ALL
ATTRIBUTE14,varchar2,SDE_ORA_ProjectCostLine.XML,Custom_SDE_ORAR1213_Adaptor,150,BIINFAPROD_FLEX,0,PO_DISTRIBUTIONS_ALL
ATTRIBUTE15,varchar2,SDE_ORA_ProjectCostLine.XML,Custom_SDE_ORAR1213_Adaptor,150,BIINFAPROD_FLEX,0,PO_DISTRIBUTIONS_ALL
WIP_ENTITY_ID,number,SDE_ORA_ProjectCostLine.XML,Custom_SDE_ORAR1213_Adaptor,15,BIINFAPROD_FLEX,0,PO_DISTRIBUTIONS_ALL
WIP_OPERATION_SEQ_NUM,number,SDE_ORA_ProjectCostLine.XML,Custom_SDE_ORAR1213_Adaptor,15,BIINFAPROD_FLEX,0,PO_DISTRIBUTIONS_ALL
WIP_RESOURCE_SEQ_NUM,number,SDE_ORA_ProjectCostLine.XML,Custom_SDE_ORAR1213_Adaptor,15,BIINFAPROD_FLEX,0,PO_DISTRIBUTIONS_ALL
WIP_REPETITIVE_SCHEDULE_ID,number,SDE_ORA_ProjectCostLine.XML,Custom_SDE_ORAR1213_Adaptor,15,BIINFAPROD_FLEX,0,PO_DISTRIBUTIONS_ALL
WIP_LINE_ID,number,SDE_ORA_ProjectCostLine.XML,Custom_SDE_ORAR1213_Adaptor,15,BIINFAPROD_FLEX,0,PO_DISTRIBUTIONS_ALL
BOM_RESOURCE_ID,number,SDE_ORA_ProjectCostLine.XML,Custom_SDE_ORAR1213_Adaptor,15,BIINFAPROD_FLEX,0,PO_DISTRIBUTIONS_ALL
BUDGET_ACCOUNT_ID,number,SDE_ORA_ProjectCostLine.XML,Custom_SDE_ORAR1213_Adaptor,15,BIINFAPROD_FLEX,0,PO_DISTRIBUTIONS_ALL
ACCRUAL_ACCOUNT_ID,number,SDE_ORA_ProjectCostLine.XML,Custom_SDE_ORAR1213_Adaptor,15,BIINFAPROD_FLEX,0,PO_DISTRIBUTIONS_ALL
VARIANCE_ACCOUNT_ID,number,SDE_ORA_ProjectCostLine.XML,Custom_SDE_ORAR1213_Adaptor,15,BIINFAPROD_FLEX,0,PO_DISTRIBUTIONS_ALL
PREVENT_ENCUMBRANCE_FLAG,varchar2,SDE_ORA_ProjectCostLine.XML,Custom_SDE_ORAR1213_Adaptor,1,BIINFAPROD_FLEX,0,PO_DISTRIBUTIONS_ALL
USSGL_TRANSACTION_CODE,varchar2,SDE_ORA_ProjectCostLine.XML,Custom_SDE_ORAR1213_Adaptor,30,BIINFAPROD_FLEX,0,PO_DISTRIBUTIONS_ALL
GOVERNMENT_CONTEXT,varchar2,SDE_ORA_ProjectCostLine.XML,Custom_SDE_ORAR1213_Adaptor,30,BIINFAPROD_FLEX,0,PO_DISTRIBUTIONS_ALL
DESTINATION_CONTEXT,varchar2,SDE_ORA_ProjectCostLine.XML,Custom_SDE_ORAR1213_Adaptor,30,BIINFAPROD_FLEX,0,PO_DISTRIBUTIONS_ALL
DISTRIBUTION_NUM,number,SDE_ORA_ProjectCostLine.XML,Custom_SDE_ORAR1213_Adaptor,15,BIINFAPROD_FLEX,0,PO_DISTRIBUTIONS_ALL
SOURCE_DISTRIBUTION_ID,number,SDE_ORA_ProjectCostLine.XML,Custom_SDE_ORAR1213_Adaptor,15,BIINFAPROD_FLEX,0,PO_DISTRIBUTIONS_ALL
REQUEST_ID,number,SDE_ORA_ProjectCostLine.XML,Custom_SDE_ORAR1213_Adaptor,15,BIINFAPROD_FLEX,0,PO_DISTRIBUTIONS_ALL
PROGRAM_APPLICATION_ID,number,SDE_ORA_ProjectCostLine.XML,Custom_SDE_ORAR1213_Adaptor,15,BIINFAPROD_FLEX,0,PO_DISTRIBUTIONS_ALL
PROGRAM_ID,number,SDE_ORA_ProjectCostLine.XML,Custom_SDE_ORAR1213_Adaptor,15,BIINFAPROD_FLEX,0,PO_DISTRIBUTIONS_ALL
PROGRAM_UPDATE_DATE,date,SDE_ORA_ProjectCostLine.XML,Custom_SDE_ORAR1213_Adaptor,19,BIINFAPROD_FLEX,0,PO_DISTRIBUTIONS_ALL
PROJECT_ID,number,SDE_ORA_ProjectCostLine.XML,Custom_SDE_ORAR1213_Adaptor,15,BIINFAPROD_FLEX,0,PO_DISTRIBUTIONS_ALL
TASK_ID,number,SDE_ORA_ProjectCostLine.XML,Custom_SDE_ORAR1213_Adaptor,15,BIINFAPROD_FLEX,0,PO_DISTRIBUTIONS_ALL
EXPENDITURE_TYPE,varchar2,SDE_ORA_ProjectCostLine.XML,Custom_SDE_ORAR1213_Adaptor,30,BIINFAPROD_FLEX,0,PO_DISTRIBUTIONS_ALL
PROJECT_ACCOUNTING_CONTEXT,varchar2,SDE_ORA_ProjectCostLine.XML,Custom_SDE_ORAR1213_Adaptor,30,BIINFAPROD_FLEX,0,PO_DISTRIBUTIONS_ALL
EXPENDITURE_ORGANIZATION_ID,number,SDE_ORA_ProjectCostLine.XML,Custom_SDE_ORAR1213_Adaptor,15,BIINFAPROD_FLEX,0,PO_DISTRIBUTIONS_ALL
GL_CLOSED_DATE,date,SDE_ORA_ProjectCostLine.XML,Custom_SDE_ORAR1213_Adaptor,19,BIINFAPROD_FLEX,0,PO_DISTRIBUTIONS_ALL
ACCRUE_ON_RECEIPT_FLAG,varchar2,SDE_ORA_ProjectCostLine.XML,Custom_SDE_ORAR1213_Adaptor,1,BIINFAPROD_FLEX,0,PO_DISTRIBUTIONS_ALL
EXPENDITURE_ITEM_DATE,date,SDE_ORA_ProjectCostLine.XML,Custom_SDE_ORAR1213_Adaptor,19,BIINFAPROD_FLEX,0,PO_DISTRIBUTIONS_ALL
ORG_ID,number,SDE_ORA_ProjectCostLine.XML,Custom_SDE_ORAR1213_Adaptor,15,BIINFAPROD_FLEX,0,PO_DISTRIBUTIONS_ALL
KANBAN_CARD_ID,number,SDE_ORA_ProjectCostLine.XML,Custom_SDE_ORAR1213_Adaptor,15,BIINFAPROD_FLEX,0,PO_DISTRIBUTIONS_ALL
AWARD_ID,"number(p,s)",SDE_ORA_ProjectCostLine.XML,Custom_SDE_ORAR1213_Adaptor,15,BIINFAPROD_FLEX,0,PO_DISTRIBUTIONS_ALL
MRC_RATE_DATE,varchar2,SDE_ORA_ProjectCostLine.XML,Custom_SDE_ORAR1213_Adaptor,2000,BIINFAPROD_FLEX,0,PO_DISTRIBUTIONS_ALL
MRC_RATE,varchar2,SDE_ORA_ProjectCostLine.XML,Custom_SDE_ORAR1213_Adaptor,2000,BIINFAPROD_FLEX,0,PO_DISTRIBUTIONS_ALL
MRC_ENCUMBERED_AMOUNT,varchar2,SDE_ORA_ProjectCostLine.XML,Custom_SDE_ORAR1213_Adaptor,2000,BIINFAPROD_FLEX,0,PO_DISTRIBUTIONS_ALL
MRC_UNENCUMBERED_AMOUNT,varchar2,SDE_ORA_ProjectCostLine.XML,Custom_SDE_ORAR1213_Adaptor,2000,BIINFAPROD_FLEX,0,PO_DISTRIBUTIONS_ALL
END_ITEM_UNIT_NUMBER,varchar2,SDE_ORA_ProjectCostLine.XML,Custom_SDE_ORAR1213_Adaptor,30,BIINFAPROD_FLEX,0,PO_DISTRIBUTIONS_ALL
TAX_RECOVERY_OVERRIDE_FLAG,varchar2,SDE_ORA_ProjectCostLine.XML,Custom_SDE_ORAR1213_Adaptor,1,BIINFAPROD_FLEX,0,PO_DISTRIBUTIONS_ALL
RECOVERABLE_TAX,number,SDE_ORA_ProjectCostLine.XML,Custom_SDE_ORAR1213_Adaptor,15,BIINFAPROD_FLEX,0,PO_DISTRIBUTIONS_ALL
NONRECOVERABLE_TAX,number,SDE_ORA_ProjectCostLine.XML,Custom_SDE_ORAR1213_Adaptor,15,BIINFAPROD_FLEX,0,PO_DISTRIBUTIONS_ALL
RECOVERY_RATE,number,SDE_ORA_ProjectCostLine.XML,Custom_SDE_ORAR1213_Adaptor,15,BIINFAPROD_FLEX,0,PO_DISTRIBUTIONS_ALL
OKE_CONTRACT_LINE_ID,number,SDE_ORA_ProjectCostLine.XML,Custom_SDE_ORAR1213_Adaptor,15,BIINFAPROD_FLEX,0,PO_DISTRIBUTIONS_ALL
OKE_CONTRACT_DELIVERABLE_ID,number,SDE_ORA_ProjectCostLine.XML,Custom_SDE_ORAR1213_Adaptor,15,BIINFAPROD_FLEX,0,PO_DISTRIBUTIONS_ALL
AMOUNT_ORDERED,number,SDE_ORA_ProjectCostLine.XML,Custom_SDE_ORAR1213_Adaptor,15,BIINFAPROD_FLEX,0,PO_DISTRIBUTIONS_ALL
AMOUNT_DELIVERED,number,SDE_ORA_ProjectCostLine.XML,Custom_SDE_ORAR1213_Adaptor,15,BIINFAPROD_FLEX,0,PO_DISTRIBUTIONS_ALL
AMOUNT_CANCELLED,number,SDE_ORA_ProjectCostLine.XML,Custom_SDE_ORAR1213_Adaptor,15,BIINFAPROD_FLEX,0,PO_DISTRIBUTIONS_ALL
DISTRIBUTION_TYPE,varchar2,SDE_ORA_ProjectCostLine.XML,Custom_SDE_ORAR1213_Adaptor,25,BIINFAPROD_FLEX,0,PO_DISTRIBUTIONS_ALL
AMOUNT_TO_ENCUMBER,number,SDE_ORA_ProjectCostLine.XML,Custom_SDE_ORAR1213_Adaptor,15,BIINFAPROD_FLEX,0,PO_DISTRIBUTIONS_ALL
INVOICE_ADJUSTMENT_FLAG,varchar2,SDE_ORA_ProjectCostLine.XML,Custom_SDE_ORAR1213_Adaptor,1,BIINFAPROD_FLEX,0,PO_DISTRIBUTIONS_ALL
DEST_CHARGE_ACCOUNT_ID,number,SDE_ORA_ProjectCostLine.XML,Custom_SDE_ORAR1213_Adaptor,15,BIINFAPROD_FLEX,0,PO_DISTRIBUTIONS_ALL
DEST_VARIANCE_ACCOUNT_ID,number,SDE_ORA_ProjectCostLine.XML,Custom_SDE_ORAR1213_Adaptor,15,BIINFAPROD_FLEX,0,PO_DISTRIBUTIONS_ALL
AE_HEADER_ID,"number(p,s)",SDE_ORA_ProjectCostLine.XML,Custom_SDE_ORAR1213_Adaptor,15,BIINFAPROD_FLEX,0,XLA_AE_LINES
AE_LINE_NUM,"number(p,s)",SDE_ORA_ProjectCostLine.XML,Custom_SDE_ORAR1213_Adaptor,15,BIINFAPROD_FLEX,0,XLA_AE_LINES
APPLICATION_ID,"number(p,s)",SDE_ORA_ProjectCostLine.XML,Custom_SDE_ORAR1213_Adaptor,15,BIINFAPROD_FLEX,0,XLA_AE_LINES
CODE_COMBINATION_ID,"number(p,s)",SDE_ORA_ProjectCostLine.XML,Custom_SDE_ORAR1213_Adaptor,15,BIINFAPROD_FLEX,0,XLA_AE_LINES
GL_TRANSFER_MODE_CODE,nvarchar2,SDE_ORA_ProjectCostLine.XML,Custom_SDE_ORAR1213_Adaptor,1,BIINFAPROD_FLEX,0,XLA_AE_LINES
GL_SL_LINK_ID,"number(p,s)",SDE_ORA_ProjectCostLine.XML,Custom_SDE_ORAR1213_Adaptor,15,BIINFAPROD_FLEX,0,XLA_AE_LINES
ACCOUNTING_CLASS_CODE,nvarchar2,SDE_ORA_ProjectCostLine.XML,Custom_SDE_ORAR1213_Adaptor,30,BIINFAPROD_FLEX,0,XLA_AE_LINES
PARTY_ID,"number(p,s)",SDE_ORA_ProjectCostLine.XML,Custom_SDE_ORAR1213_Adaptor,15,BIINFAPROD_FLEX,0,XLA_AE_LINES
PARTY_SITE_ID,"number(p,s)",SDE_ORA_ProjectCostLine.XML,Custom_SDE_ORAR1213_Adaptor,15,BIINFAPROD_FLEX,0,XLA_AE_LINES
PARTY_TYPE_CODE,nvarchar2,SDE_ORA_ProjectCostLine.XML,Custom_SDE_ORAR1213_Adaptor,1,BIINFAPROD_FLEX,0,XLA_AE_LINES
ENTERED_DR,number,SDE_ORA_ProjectCostLine.XML,Custom_SDE_ORAR1213_Adaptor,15,BIINFAPROD_FLEX,0,XLA_AE_LINES
ENTERED_CR,number,SDE_ORA_ProjectCostLine.XML,Custom_SDE_ORAR1213_Adaptor,15,BIINFAPROD_FLEX,0,XLA_AE_LINES
ACCOUNTED_DR,number,SDE_ORA_ProjectCostLine.XML,Custom_SDE_ORAR1213_Adaptor,15,BIINFAPROD_FLEX,0,XLA_AE_LINES
ACCOUNTED_CR,number,SDE_ORA_ProjectCostLine.XML,Custom_SDE_ORAR1213_Adaptor,15,BIINFAPROD_FLEX,0,XLA_AE_LINES
DESCRIPTION,nvarchar2,SDE_ORA_ProjectCostLine.XML,Custom_SDE_ORAR1213_Adaptor,1996,BIINFAPROD_FLEX,0,XLA_AE_LINES
STATISTICAL_AMOUNT,number,SDE_ORA_ProjectCostLine.XML,Custom_SDE_ORAR1213_Adaptor,15,BIINFAPROD_FLEX,0,XLA_AE_LINES
CURRENCY_CODE,nvarchar2,SDE_ORA_ProjectCostLine.XML,Custom_SDE_ORAR1213_Adaptor,15,BIINFAPROD_FLEX,0,XLA_AE_LINES
CURRENCY_CONVERSION_DATE,date,SDE_ORA_ProjectCostLine.XML,Custom_SDE_ORAR1213_Adaptor,19,BIINFAPROD_FLEX,0,XLA_AE_LINES
CURRENCY_CONVERSION_RATE,number,SDE_ORA_ProjectCostLine.XML,Custom_SDE_ORAR1213_Adaptor,15,BIINFAPROD_FLEX,0,XLA_AE_LINES
CURRENCY_CONVERSION_TYPE,nvarchar2,SDE_ORA_ProjectCostLine.XML,Custom_SDE_ORAR1213_Adaptor,30,BIINFAPROD_FLEX,0,XLA_AE_LINES
USSGL_TRANSACTION_CODE,nvarchar2,SDE_ORA_ProjectCostLine.XML,Custom_SDE_ORAR1213_Adaptor,30,BIINFAPROD_FLEX,0,XLA_AE_LINES
JGZZ_RECON_REF,nvarchar2,SDE_ORA_ProjectCostLine.XML,Custom_SDE_ORAR1213_Adaptor,240,BIINFAPROD_FLEX,0,XLA_AE_LINES
CONTROL_BALANCE_FLAG,nvarchar2,SDE_ORA_ProjectCostLine.XML,Custom_SDE_ORAR1213_Adaptor,1,BIINFAPROD_FLEX,0,XLA_AE_LINES
ANALYTICAL_BALANCE_FLAG,nvarchar2,SDE_ORA_ProjectCostLine.XML,Custom_SDE_ORAR1213_Adaptor,1,BIINFAPROD_FLEX,0,XLA_AE_LINES
ATTRIBUTE_CATEGORY,nvarchar2,SDE_ORA_ProjectCostLine.XML,Custom_SDE_ORAR1213_Adaptor,30,BIINFAPROD_FLEX,0,XLA_AE_LINES
ATTRIBUTE1,nvarchar2,SDE_ORA_ProjectCostLine.XML,Custom_SDE_ORAR1213_Adaptor,150,BIINFAPROD_FLEX,0,XLA_AE_LINES
ATTRIBUTE2,nvarchar2,SDE_ORA_ProjectCostLine.XML,Custom_SDE_ORAR1213_Adaptor,150,BIINFAPROD_FLEX,0,XLA_AE_LINES
ATTRIBUTE3,nvarchar2,SDE_ORA_ProjectCostLine.XML,Custom_SDE_ORAR1213_Adaptor,150,BIINFAPROD_FLEX,0,XLA_AE_LINES
ATTRIBUTE4,nvarchar2,SDE_ORA_ProjectCostLine.XML,Custom_SDE_ORAR1213_Adaptor,150,BIINFAPROD_FLEX,0,XLA_AE_LINES
ATTRIBUTE5,nvarchar2,SDE_ORA_ProjectCostLine.XML,Custom_SDE_ORAR1213_Adaptor,150,BIINFAPROD_FLEX,0,XLA_AE_LINES
ATTRIBUTE6,nvarchar2,SDE_ORA_ProjectCostLine.XML,Custom_SDE_ORAR1213_Adaptor,150,BIINFAPROD_FLEX,0,XLA_AE_LINES
ATTRIBUTE7,nvarchar2,SDE_ORA_ProjectCostLine.XML,Custom_SDE_ORAR1213_Adaptor,150,BIINFAPROD_FLEX,0,XLA_AE_LINES
ATTRIBUTE8,nvarchar2,SDE_ORA_ProjectCostLine.XML,Custom_SDE_ORAR1213_Adaptor,150,BIINFAPROD_FLEX,0,XLA_AE_LINES
ATTRIBUTE9,nvarchar2,SDE_ORA_ProjectCostLine.XML,Custom_SDE_ORAR1213_Adaptor,150,BIINFAPROD_FLEX,0,XLA_AE_LINES
ATTRIBUTE10,nvarchar2,SDE_ORA_ProjectCostLine.XML,Custom_SDE_ORAR1213_Adaptor,150,BIINFAPROD_FLEX,0,XLA_AE_LINES
ATTRIBUTE11,nvarchar2,SDE_ORA_ProjectCostLine.XML,Custom_SDE_ORAR1213_Adaptor,150,BIINFAPROD_FLEX,0,XLA_AE_LINES
ATTRIBUTE12,nvarchar2,SDE_ORA_ProjectCostLine.XML,Custom_SDE_ORAR1213_Adaptor,150,BIINFAPROD_FLEX,0,XLA_AE_LINES
ATTRIBUTE13,nvarchar2,SDE_ORA_ProjectCostLine.XML,Custom_SDE_ORAR1213_Adaptor,150,BIINFAPROD_FLEX,0,XLA_AE_LINES
ATTRIBUTE14,nvarchar2,SDE_ORA_ProjectCostLine.XML,Custom_SDE_ORAR1213_Adaptor,150,BIINFAPROD_FLEX,0,XLA_AE_LINES
ATTRIBUTE15,nvarchar2,SDE_ORA_ProjectCostLine.XML,Custom_SDE_ORAR1213_Adaptor,150,BIINFAPROD_FLEX,0,XLA_AE_LINES
GL_SL_LINK_TABLE,nvarchar2,SDE_ORA_ProjectCostLine.XML,Custom_SDE_ORAR1213_Adaptor,30,BIINFAPROD_FLEX,0,XLA_AE_LINES
DISPLAYED_LINE_NUMBER,"number(p,s)",SDE_ORA_ProjectCostLine.XML,Custom_SDE_ORAR1213_Adaptor,15,BIINFAPROD_FLEX,0,XLA_AE_LINES
CREATION_DATE,date,SDE_ORA_ProjectCostLine.XML,Custom_SDE_ORAR1213_Adaptor,19,BIINFAPROD_FLEX,0,XLA_AE_LINES
CREATED_BY,"number(p,s)",SDE_ORA_ProjectCostLine.XML,Custom_SDE_ORAR1213_Adaptor,15,BIINFAPROD_FLEX,0,XLA_AE_LINES
LAST_UPDATE_DATE,date,SDE_ORA_ProjectCostLine.XML,Custom_SDE_ORAR1213_Adaptor,19,BIINFAPROD_FLEX,0,XLA_AE_LINES
LAST_UPDATED_BY,"number(p,s)",SDE_ORA_ProjectCostLine.XML,Custom_SDE_ORAR1213_Adaptor,15,BIINFAPROD_FLEX,0,XLA_AE_LINES
LAST_UPDATE_LOGIN,"number(p,s)",SDE_ORA_ProjectCostLine.XML,Custom_SDE_ORAR1213_Adaptor,15,BIINFAPROD_FLEX,0,XLA_AE_LINES
PROGRAM_UPDATE_DATE,date,SDE_ORA_ProjectCostLine.XML,Custom_SDE_ORAR1213_Adaptor,19,BIINFAPROD_FLEX,0,XLA_AE_LINES
PROGRAM_APPLICATION_ID,"number(p,s)",SDE_ORA_ProjectCostLine.XML,Custom_SDE_ORAR1213_Adaptor,15,BIINFAPROD_FLEX,0,XLA_AE_LINES
PROGRAM_ID,"number(p,s)",SDE_ORA_ProjectCostLine.XML,Custom_SDE_ORAR1213_Adaptor,15,BIINFAPROD_FLEX,0,XLA_AE_LINES
REQUEST_ID,"number(p,s)",SDE_ORA_ProjectCostLine.XML,Custom_SDE_ORAR1213_Adaptor,15,BIINFAPROD_FLEX,0,XLA_AE_LINES
UPG_BATCH_ID,"number(p,s)",SDE_ORA_ProjectCostLine.XML,Custom_SDE_ORAR1213_Adaptor,15,BIINFAPROD_FLEX,0,XLA_AE_LINES
UPG_TAX_REFERENCE_ID1,"number(p,s)",SDE_ORA_ProjectCostLine.XML,Custom_SDE_ORAR1213_Adaptor,15,BIINFAPROD_FLEX,0,XLA_AE_LINES
UPG_TAX_REFERENCE_ID2,"number(p,s)",SDE_ORA_ProjectCostLine.XML,Custom_SDE_ORAR1213_Adaptor,15,BIINFAPROD_FLEX,0,XLA_AE_LINES
UPG_TAX_REFERENCE_ID3,"number(p,s)",SDE_ORA_ProjectCostLine.XML,Custom_SDE_ORAR1213_Adaptor,15,BIINFAPROD_FLEX,0,XLA_AE_LINES
UNROUNDED_ACCOUNTED_DR,number,SDE_ORA_ProjectCostLine.XML,Custom_SDE_ORAR1213_Adaptor,15,BIINFAPROD_FLEX,0,XLA_AE_LINES
UNROUNDED_ACCOUNTED_CR,number,SDE_ORA_ProjectCostLine.XML,Custom_SDE_ORAR1213_Adaptor,15,BIINFAPROD_FLEX,0,XLA_AE_LINES
GAIN_OR_LOSS_FLAG,nvarchar2,SDE_ORA_ProjectCostLine.XML,Custom_SDE_ORAR1213_Adaptor,1,BIINFAPROD_FLEX,0,XLA_AE_LINES
UNROUNDED_ENTERED_DR,number,SDE_ORA_ProjectCostLine.XML,Custom_SDE_ORAR1213_Adaptor,15,BIINFAPROD_FLEX,0,XLA_AE_LINES
UNROUNDED_ENTERED_CR,number,SDE_ORA_ProjectCostLine.XML,Custom_SDE_ORAR1213_Adaptor,15,BIINFAPROD_FLEX,0,XLA_AE_LINES
SUBSTITUTED_CCID,"number(p,s)",SDE_ORA_ProjectCostLine.XML,Custom_SDE_ORAR1213_Adaptor,15,BIINFAPROD_FLEX,0,XLA_AE_LINES
BUSINESS_CLASS_CODE,nvarchar2,SDE_ORA_ProjectCostLine.XML,Custom_SDE_ORAR1213_Adaptor,30,BIINFAPROD_FLEX,0,XLA_AE_LINES
MPA_ACCRUAL_ENTRY_FLAG,nvarchar2,SDE_ORA_ProjectCostLine.XML,Custom_SDE_ORAR1213_Adaptor,1,BIINFAPROD_FLEX,0,XLA_AE_LINES
ENCUMBRANCE_TYPE_ID,"number(p,s)",SDE_ORA_ProjectCostLine.XML,Custom_SDE_ORAR1213_Adaptor,15,BIINFAPROD_FLEX,0,XLA_AE_LINES
FUNDS_STATUS_CODE,nvarchar2,SDE_ORA_ProjectCostLine.XML,Custom_SDE_ORAR1213_Adaptor,30,BIINFAPROD_FLEX,0,XLA_AE_LINES
MERGE_CODE_COMBINATION_ID,"number(p,s)",SDE_ORA_ProjectCostLine.XML,Custom_SDE_ORAR1213_Adaptor,15,BIINFAPROD_FLEX,0,XLA_AE_LINES
MERGE_PARTY_ID,"number(p,s)",SDE_ORA_ProjectCostLine.XML,Custom_SDE_ORAR1213_Adaptor,15,BIINFAPROD_FLEX,0,XLA_AE_LINES
MERGE_PARTY_SITE_ID,"number(p,s)",SDE_ORA_ProjectCostLine.XML,Custom_SDE_ORAR1213_Adaptor,15,BIINFAPROD_FLEX,0,XLA_AE_LINES
ACCOUNTING_DATE,date,SDE_ORA_ProjectCostLine.XML,Custom_SDE_ORAR1213_Adaptor,19,BIINFAPROD_FLEX,0,XLA_AE_LINES
LEDGER_ID,"number(p,s)",SDE_ORA_ProjectCostLine.XML,Custom_SDE_ORAR1213_Adaptor,15,BIINFAPROD_FLEX,0,XLA_AE_LINES
SOURCE_TABLE,nvarchar2,SDE_ORA_ProjectCostLine.XML,Custom_SDE_ORAR1213_Adaptor,30,BIINFAPROD_FLEX,0,XLA_AE_LINES
SOURCE_ID,"number(p,s)",SDE_ORA_ProjectCostLine.XML,Custom_SDE_ORAR1213_Adaptor,15,BIINFAPROD_FLEX,0,XLA_AE_LINES
ACCOUNT_OVERLAY_SOURCE_ID,"number(p,s)",SDE_ORA_ProjectCostLine.XML,Custom_SDE_ORAR1213_Adaptor,15,BIINFAPROD_FLEX,0,XLA_AE_LINES
LOOKUP_TYPE,varchar2,SDE_ORA_ProjectCostLine.XML,Custom_SDE_ORAR1213_Adaptor,30,BIINFAPROD_FLEX,0,PA_LOOKUPS
LOOKUP_CODE,varchar2,SDE_ORA_ProjectCostLine.XML,Custom_SDE_ORAR1213_Adaptor,30,BIINFAPROD_FLEX,0,PA_LOOKUPS
MEANING,varchar2,SDE_ORA_ProjectCostLine.XML,Custom_SDE_ORAR1213_Adaptor,80,BIINFAPROD_FLEX,0,PA_LOOKUPS
DESCRIPTION,varchar2,SDE_ORA_ProjectCostLine.XML,Custom_SDE_ORAR1213_Adaptor,240,BIINFAPROD_FLEX,0,PA_LOOKUPS
ENABLED_FLAG,varchar2,SDE_ORA_ProjectCostLine.XML,Custom_SDE_ORAR1213_Adaptor,1,BIINFAPROD_FLEX,0,PA_LOOKUPS
PREDEFINED_FLAG,varchar2,SDE_ORA_ProjectCostLine.XML,Custom_SDE_ORAR1213_Adaptor,150,BIINFAPROD_FLEX,0,PA_LOOKUPS
START_DATE_ACTIVE,date,SDE_ORA_ProjectCostLine.XML,Custom_SDE_ORAR1213_Adaptor,19,BIINFAPROD_FLEX,0,PA_LOOKUPS
END_DATE_ACTIVE,date,SDE_ORA_ProjectCostLine.XML,Custom_SDE_ORAR1213_Adaptor,19,BIINFAPROD_FLEX,0,PA_LOOKUPS
CREATED_BY,"number(p,s)",SDE_ORA_ProjectCostLine.XML,Custom_SDE_ORAR1213_Adaptor,15,BIINFAPROD_FLEX,0,PA_LOOKUPS
CREATION_DATE,date,SDE_ORA_ProjectCostLine.XML,Custom_SDE_ORAR1213_Adaptor,19,BIINFAPROD_FLEX,0,PA_LOOKUPS
LAST_UPDATED_BY,"number(p,s)",SDE_ORA_ProjectCostLine.XML,Custom_SDE_ORAR1213_Adaptor,15,BIINFAPROD_FLEX,0,PA_LOOKUPS
LAST_UPDATE_LOGIN,"number(p,s)",SDE_ORA_ProjectCostLine.XML,Custom_SDE_ORAR1213_Adaptor,15,BIINFAPROD_FLEX,0,PA_LOOKUPS
LAST_UPDATE_DATE,date,SDE_ORA_ProjectCostLine.XML,Custom_SDE_ORAR1213_Adaptor,19,BIINFAPROD_FLEX,0,PA_LOOKUPS
ATTRIBUTE_CATEGORY,varchar2,SDE_ORA_ProjectCostLine.XML,Custom_SDE_ORAR1213_Adaptor,30,BIINFAPROD_FLEX,0,PA_LOOKUPS
ATTRIBUTE1,varchar2,SDE_ORA_ProjectCostLine.XML,Custom_SDE_ORAR1213_Adaptor,150,BIINFAPROD_FLEX,0,PA_LOOKUPS
ATTRIBUTE2,varchar2,SDE_ORA_ProjectCostLine.XML,Custom_SDE_ORAR1213_Adaptor,150,BIINFAPROD_FLEX,0,PA_LOOKUPS
ATTRIBUTE3,varchar2,SDE_ORA_ProjectCostLine.XML,Custom_SDE_ORAR1213_Adaptor,150,BIINFAPROD_FLEX,0,PA_LOOKUPS
ATTRIBUTE4,varchar2,SDE_ORA_ProjectCostLine.XML,Custom_SDE_ORAR1213_Adaptor,150,BIINFAPROD_FLEX,0,PA_LOOKUPS
ATTRIBUTE5,varchar2,SDE_ORA_ProjectCostLine.XML,Custom_SDE_ORAR1213_Adaptor,150,BIINFAPROD_FLEX,0,PA_LOOKUPS
